Index,ID_UEV,Tract
118,03033545,0364.00
144,03033153,0364.00
153,03110854,0364.00
159,05003881,0364.00
192,05257244,0364.00
211,05265839,0364.00
212,03034079,0364.00
223,05266211,0364.00
262,03119741,0364.00
321,03110444,0364.00
323,03109987,0364.00
351,03122076,0364.00
365,03033994,0364.00
375,03033065,0364.00
384,05015319,0364.00
387,03033180,0364.00
397,03119796,0364.00
425,03034140,0364.00
436,05003877,0364.00
443,03034252,0364.00
444,05008683,0364.00
481,03033608,0364.00
497,05237985,0364.00
0,03106332,0365.00
18,03033645,0365.00
55,03113976,0365.00
56,03111785,0365.00
88,03030522,0365.00
114,05107784,0365.00
121,05283080,0365.00
138,03030511,0365.00
142,05158572,0365.00
148,03034973,0365.00
165,03030460,0365.00
182,05095685,0365.00
190,03030479,0365.00
205,03030574,0365.00
208,03030506,0365.00
221,05160503,0365.00
243,03032849,0365.00
261,05279398,0365.00
300,03109701,0365.00
301,03033649,0365.00
308,05199022,0365.00
338,03105015,0365.00
344,03030246,0365.00
453,03030540,0365.00
471,03034589,0365.00
490,03033659,0365.00
13,03109601,0366.00
24,03035423,0366.00
29,03037103,0366.00
39,03036668,0366.00
40,03035863,0366.00
98,03037076,0366.00
104,03036644,0366.00
106,03037440,0366.00
109,03035892,0366.00
110,03037732,0366.00
119,03034741,0366.00
130,03036229,0366.00
134,03037412,0366.00
145,03037770,0366.00
151,03035712,0366.00
178,03037098,0366.00
198,03035456,0366.00
200,03036612,0366.00
206,03035604,0366.00
213,03035441,0366.00
225,03037105,0366.00
229,03035415,0366.00
235,03035873,0366.00
247,05091516,0366.00
250,03035476,0366.00
251,03036636,0366.00
267,03037744,0366.00
280,05104068,0366.00
287,03037750,0366.00
289,03037746,0366.00
295,03037772,0366.00
311,03035458,0366.00
316,03035472,0366.00
366,03035740,0366.00
369,03035478,0366.00
373,05176524,0366.00
374,03035452,0366.00
381,03111064,0366.00
382,03037696,0366.00
394,03036608,0366.00
402,03034417,0366.00
431,03037417,0366.00
435,03037770,0366.00
439,03036218,0366.00
440,03036721,0366.00
441,03035460,0366.00
445,03037428,0366.00
464,03037324,0366.00
484,03034884,0366.00
3,03036299,0367.00
10,03037230,0367.00
21,03035388,0367.00
28,03036810,0367.00
45,03035257,0367.00
61,03123368,0367.00
62,03037512,0367.00
84,03037358,0367.00
90,05261117,0367.00
94,03035116,0367.00
107,03035283,0367.00
111,03035934,0367.00
126,03035373,0367.00
128,03034775,0367.00
129,03035537,0367.00
141,05008642,0367.00
152,03036508,0367.00
167,03036516,0367.00
173,05077162,0367.00
179,03035565,0367.00
184,03037239,0367.00
203,03035251,0367.00
204,03036331,0367.00
218,03037226,0367.00
222,03037508,0367.00
234,03035120,0367.00
236,03037340,0367.00
245,03036926,0367.00
255,03035253,0367.00
263,03037473,0367.00
282,05151895,0367.00
286,03037298,0367.00
299,03037191,0367.00
305,03037471,0367.00
306,03035162,0367.00
307,03035249,0367.00
318,05169787,0367.00
330,03035320,0367.00
348,05036018,0367.00
361,03035267,0367.00
386,05082672,0367.00
391,03036785,0367.00
408,03035494,0367.00
409,03037266,0367.00
410,05077160,0367.00
417,03037336,0367.00
448,03035073,0367.00
462,03036459,0367.00
470,03106163,0367.00
472,05068931,0367.00
483,03034793,0367.00
487,03037172,0367.00
23,01030674,0167.00
30,01028746,0167.00
38,01041543,0167.00
41,01030753,0167.00
42,01029867,0167.00
44,01030284,0167.00
58,01030757,0167.00
60,01029732,0167.00
64,05249982,0167.00
123,01028732,0167.00
124,05091129,0167.00
136,05141072,0167.00
161,01029831,0167.00
162,01028800,0167.00
169,05014099,0167.00
185,01029210,0167.00
201,01031128,0167.00
233,01028765,0167.00
246,01028785,0167.00
248,01041555,0167.00
252,01029295,0167.00
269,01029817,0167.00
273,01029159,0167.00
284,01031116,0167.00
291,05014100,0167.00
303,01028805,0167.00
324,01116071,0167.00
326,01029757,0167.00
341,01028795,0167.00
346,01041521,0167.00
356,01028743,0167.00
358,01030683,0167.00
371,01116070,0167.00
379,01030248,0167.00
388,01125370,0167.00
395,01028763,0167.00
411,01030209,0167.00
412,01031119,0167.00
414,01030668,0167.00
415,01030747,0167.00
424,01041517,0167.00
429,01030298,0167.00
437,01029758,0167.00
449,05073473,0167.00
457,01030689,0167.00
359,01034947,0178.00
156,01037892,0065.02
357,01037640,0065.02
475,01109387,0065.02
54,01002579,0066.02
99,01037555,0066.02
140,01002576,0066.02
220,01002355,0066.02
228,01002322,0066.02
230,01037458,0066.02
257,01002346,0066.02
258,01002255,0066.02
349,01002376,0066.02
353,01129099,0066.02
473,01002544,0066.02
154,05203079,0055.02
155,05203079,0055.02
298,01040941,0055.02
12,05070928,0034.00
19,01025094,0034.00
20,01025299,0034.00
27,01024467,0034.00
30,05250982,0034.00
32,01025275,0034.00
44,01024204,0034.00
77,05167885,0034.00
86,05176199,0034.00
87,01025803,0034.00
92,01025436,0034.00
111,01025562,0034.00
147,01024235,0034.00
158,01025633,0034.00
174,01025424,0034.00
185,01025831,0034.00
198,01025658,0034.00
211,01025050,0034.00
223,05173436,0034.00
226,01025004,0034.00
236,05200683,0034.00
263,01025585,0034.00
328,01024491,0034.00
335,01025513,0034.00
336,01025430,0034.00
374,01025352,0034.00
388,01024995,0034.00
395,01024798,0034.00
400,01025440,0034.00
424,01024473,0034.00
425,01025354,0034.00
449,01024735,0034.00
457,01024501,0034.00
470,01024999,0034.00
484,05090237,0034.00
486,01024725,0034.00
492,01024755,0034.00
495,01025078,0034.00
496,01025076,0034.00
16,01025695,0035.00
33,01025841,0035.00
43,01022981,0035.00
68,01026153,0035.00
79,01023178,0035.00
80,01023366,0035.00
107,01023125,0035.00
130,01023112,0035.00
175,01023220,0035.00
193,01023425,0035.00
222,05066429,0035.00
242,01022967,0035.00
247,01023085,0035.00
255,01023378,0035.00
272,01023394,0035.00
276,01023371,0035.00
280,05081022,0035.00
304,01023357,0035.00
347,01023154,0035.00
358,05021439,0035.00
359,01023276,0035.00
380,01124075,0035.00
387,01023194,0035.00
401,01023122,0035.00
406,01025934,0035.00
423,01023427,0035.00
430,01022975,0035.00
431,05070955,0035.00
2,01024341,0032.00
3,01102226,0032.00
21,01024348,0032.00
37,01026112,0032.00
50,01024943,0032.00
64,01026094,0032.00
74,01023548,0032.00
88,01024130,0032.00
93,01024412,0032.00
98,05195333,0032.00
104,01026108,0032.00
105,01024579,0032.00
140,01023873,0032.00
191,01024322,0032.00
228,01023748,0032.00
239,01024651,0032.00
273,01107262,0032.00
277,01025183,0032.00
293,01024885,0032.00
306,01024939,0032.00
319,01024339,0032.00
320,01024604,0032.00
321,01023546,0032.00
345,05202044,0032.00
427,01023556,0032.00
10,05282530,0033.00
31,01024162,0033.00
41,01025140,0033.00
90,01024536,0033.00
94,01024553,0033.00
99,01025122,0033.00
102,01024445,0033.00
108,01024311,0033.00
113,01025136,0033.00
114,01024287,0033.00
181,01024174,0033.00
218,01024188,0033.00
238,01024989,0033.00
251,01025243,0033.00
252,01023893,0033.00
259,05256005,0033.00
274,01024443,0033.00
281,01025142,0033.00
316,01025205,0033.00
333,01024981,0033.00
352,01024151,0033.00
356,01024694,0033.00
370,01096131,0033.00
378,05010617,0033.00
381,01024536,0033.00
384,05189721,0033.00
398,01025225,0033.00
410,01024428,0033.00
413,01025114,0033.00
435,01023710,0033.00
460,01118236,0033.00
483,01024301,0033.00
489,05256005,0033.00
490,01025237,0033.00
493,01025901,0033.00
494,01023580,0033.00
497,01025761,0033.00
366,03074202,0125.00
1,05128086,0037.00
29,01018543,0037.00
42,02169632,0037.00
46,05190464,0037.00
47,01019200,0037.00
69,01018410,0037.00
78,05121797,0037.00
91,01018866,0037.00
101,01019044,0037.00
136,01019029,0037.00
142,01018416,0037.00
151,01018742,0037.00
152,01019081,0037.00
153,01096356,0037.00
161,01096354,0037.00
196,01018415,0037.00
203,05147097,0037.00
213,01019194,0037.00
232,01019081,0037.00
237,01018331,0037.00
260,01018910,0037.00
266,05206965,0037.00
284,05217482,0037.00
292,01019212,0037.00
297,01018474,0037.00
307,01018562,0037.00
308,05208583,0037.00
324,01018558,0037.00
327,01103636,0037.00
343,05219829,0037.00
364,01018676,0037.00
392,01018672,0037.00
428,01018368,0037.00
445,01116685,0037.00
22,01019022,0038.00
39,01018532,0038.00
58,01018833,0038.00
59,01018795,0038.00
63,01018435,0038.00
71,01018407,0038.00
83,01018633,0038.00
120,01018575,0038.00
123,01019238,0038.00
125,05197414,0038.00
126,01018537,0038.00
131,01019238,0038.00
143,01018839,0038.00
145,01019016,0038.00
150,01018841,0038.00
219,01018576,0038.00
288,01095095,0038.00
301,05037486,0038.00
311,05037535,0038.00
332,01018639,0038.00
340,01018934,0038.00
357,01019327,0038.00
372,01112996,0038.00
373,01018434,0038.00
377,05107537,0038.00
391,05154164,0038.00
399,01019315,0038.00
403,01018342,0038.00
420,01018724,0038.00
442,01018538,0038.00
451,01108541,0038.00
455,01019226,0038.00
15,05166848,0039.00
23,05216359,0039.00
70,01019407,0039.00
82,01018695,0039.00
103,05162218,0039.00
168,05121626,0039.00
182,05005385,0039.00
195,01019389,0039.00
202,01116740,0039.00
205,01019476,0039.00
245,01019459,0039.00
261,01019383,0039.00
267,01019543,0039.00
268,05241231,0039.00
367,01116741,0039.00
371,01104700,0039.00
376,01119884,0039.00
389,05102999,0039.00
409,05220946,0039.00
444,05221362,0039.00
466,05026011,0039.00
8,01022183,0041.00
35,01097399,0041.00
73,01022214,0041.00
165,01022242,0041.00
227,01022120,0041.00
235,01022111,0041.00
250,01022102,0041.00
271,01022531,0041.00
289,01022294,0041.00
294,05241553,0041.00
300,05098174,0041.00
313,05254551,0041.00
344,01022070,0041.00
362,01022136,0041.00
422,05033453,0041.00
433,01022201,0041.00
453,01116046,0041.00
481,01022120,0041.00
5,01104837,0153.00
13,01026074,0153.00
61,05007036,0153.00
76,01023772,0153.00
97,01026366,0153.00
212,05125313,0153.00
224,05021574,0153.00
244,01026358,0153.00
393,01023838,0153.00
450,01026318,0153.00
467,01026364,0153.00
488,01026298,0153.00
118,05209664,0154.00
201,01033708,0154.00
463,01103276,0351.00
17,03039770,0361.00
48,03039658,0361.00
85,03038216,0361.00
139,03106329,0361.00
177,03038195,0361.00
192,03039792,0361.00
240,03038150,0361.00
256,03038210,0361.00
317,03039765,0361.00
323,03038158,0361.00
396,03038136,0361.00
414,05033757,0361.00
447,03110007,0361.00
448,03039831,0361.00
4,03033593,0364.00
18,05005002,0364.00
24,03033135,0364.00
65,03033237,0364.00
89,05016867,0364.00
116,03034230,0364.00
134,03034030,0364.00
135,05279361,0364.00
162,05073416,0364.00
164,05268134,0364.00
172,03031033,0364.00
199,03034093,0364.00
200,05260458,0364.00
207,05257434,0364.00
231,03033623,0364.00
241,03034222,0364.00
262,05083268,0364.00
285,03030964,0364.00
325,03033583,0364.00
339,05007301,0364.00
346,03030234,0364.00
351,05263528,0364.00
375,05007305,0364.00
397,03119611,0364.00
417,03034002,0364.00
441,03033510,0364.00
459,03117269,0364.00
25,03116071,0365.00
60,03030498,0365.00
62,03030704,0365.00
84,03030454,0365.00
96,05016944,0365.00
133,03036318,0365.00
169,03114370,0365.00
176,03034555,0365.00
186,03030702,0365.00
188,03030569,0365.00
194,03030529,0365.00
206,03117752,0365.00
216,05028017,0365.00
220,03030746,0365.00
230,03034291,0365.00
233,05064110,0365.00
234,03034971,0365.00
254,03030757,0365.00
269,03030602,0365.00
275,03030719,0365.00
279,05283065,0365.00
348,03033629,0365.00
385,05017606,0365.00
432,03030679,0365.00
436,03031010,0365.00
446,05077182,0365.00
478,03032842,0365.00
0,03116558,0366.00
6,03037452,0366.00
26,03034415,0366.00
28,03113385,0366.00
36,03037730,0366.00
54,03037760,0366.00
81,03034660,0366.00
106,03118474,0366.00
109,03034660,0366.00
127,03035447,0366.00
128,03037768,0366.00
129,05275305,0366.00
141,03036628,0366.00
144,03036185,0366.00
154,03035753,0366.00
160,03036662,0366.00
166,05187886,0366.00
171,03035590,0366.00
178,03036652,0366.00
179,03035692,0366.00
187,03037356,0366.00
189,03108469,0366.00
215,03037768,0366.00
217,03035602,0366.00
248,03037206,0366.00
258,03036378,0366.00
270,03037458,0366.00
283,03034898,0366.00
286,03036181,0366.00
298,03036672,0366.00
299,03035226,0366.00
303,03035450,0366.00
312,03117848,0366.00
326,03036664,0366.00
337,03115900,0366.00
342,03037264,0366.00
355,03035431,0366.00
368,03037398,0366.00
394,03037110,0366.00
416,03036276,0366.00
440,03035689,0366.00
456,05099728,0366.00
468,03034412,0366.00
473,03034674,0366.00
474,03035343,0366.00
476,03035858,0366.00
477,03109476,0366.00
487,03106323,0366.00
7,03035265,0367.00
9,03036408,0367.00
14,03037392,0367.00
34,03036029,0367.00
45,03037259,0367.00
51,03113437,0367.00
53,03036762,0367.00
55,03037292,0367.00
56,03122600,0367.00
67,03121440,0367.00
121,03035571,0367.00
148,03036744,0367.00
163,03118864,0367.00
167,05064227,0367.00
209,03106386,0367.00
210,03115364,0367.00
229,05082863,0367.00
243,03035090,0367.00
246,03036800,0367.00
249,03036359,0367.00
253,03035281,0367.00
264,03112693,0367.00
265,05075598,0367.00
282,03122058,0367.00
287,03036471,0367.00
296,03036023,0367.00
302,03108815,0367.00
305,03037283,0367.00
309,03034955,0367.00
310,03036773,0367.00
322,03113970,0367.00
329,03035298,0367.00
334,03035271,0367.00
349,03037232,0367.00
360,05164299,0367.00
361,05068637,0367.00
383,03036939,0367.00
386,03107050,0367.00
404,05068636,0367.00
408,03059080,0367.00
419,03037269,0367.00
429,03117006,0367.00
439,03037380,0367.00
454,03037788,0367.00
458,03035318,0367.00
462,03037539,0367.00
485,03110419,0367.00
499,05000272,0367.00
40,01030695,0167.00
100,01029246,0167.00
110,01030290,0167.00
112,01029181,0167.00
119,01030296,0167.00
155,01028799,0167.00
156,01029179,0167.00
157,01029301,0167.00
159,01028814,0167.00
170,01028798,0167.00
180,01028744,0167.00
183,01029823,0167.00
184,05249984,0167.00
204,01029182,0167.00
214,01029869,0167.00
225,01028748,0167.00
257,01028816,0167.00
278,01028779,0167.00
331,01029202,0167.00
350,01029799,0167.00
363,05205285,0167.00
365,01029247,0167.00
369,01028737,0167.00
402,01041533,0167.00
405,01028745,0167.00
437,01028768,0167.00
452,01031148,0167.00
461,01029236,0167.00
464,05065470,0167.00
465,01029744,0167.00
480,01028755,0167.00
149,01032067,0178.00
407,05293207,0350.00
137,01037674,0065.02
291,01037889,0065.02
295,01037775,0065.02
354,01097229,0065.02
382,01037602,0065.02
412,01037771,0065.02
415,01037570,0065.02
421,01037664,0065.02
491,01037644,0065.02
52,01002556,0066.02
66,01002350,0066.02
72,01037461,0066.02
115,01037444,0066.02
117,01002245,0066.02
124,05275142,0066.02
132,01037459,0066.02
138,01002560,0066.02
146,01002574,0066.02
208,01002370,0066.02
315,01002563,0066.02
330,01002348,0066.02
341,01038502,0066.02
471,01037561,0066.02
475,01002514,0066.02
479,01002368,0066.02
290,01040868,0055.02
438,01040868,0055.02
39,01024462,0034.00
47,01024454,0034.00
73,01024499,0034.00
82,01025834,0034.00
86,01025611,0034.00
104,01025450,0034.00
110,01024463,0034.00
111,05224019,0034.00
118,01025334,0034.00
133,01024281,0034.00
147,01024489,0034.00
156,05223623,0034.00
158,01024776,0034.00
159,01023645,0034.00
166,01025338,0034.00
173,01025410,0034.00
194,01025303,0034.00
214,01024770,0034.00
215,01024273,0034.00
219,01024792,0034.00
232,01096335,0034.00
236,01024788,0034.00
241,01025283,0034.00
262,01024493,0034.00
276,01025264,0034.00
285,01025024,0034.00
298,01025041,0034.00
304,01024507,0034.00
312,01024997,0034.00
321,01025666,0034.00
323,01024279,0034.00
330,01025811,0034.00
331,01024513,0034.00
333,01024780,0034.00
341,01023660,0034.00
346,01024800,0034.00
350,01025610,0034.00
385,01023630,0034.00
404,01024257,0034.00
413,01025092,0034.00
443,01024259,0034.00
454,01025538,0034.00
465,01024778,0034.00
467,01025583,0034.00
499,01024784,0034.00
22,01023278,0035.00
26,01023316,0035.00
54,01023408,0035.00
63,01022964,0035.00
70,05063462,0035.00
77,01025851,0035.00
83,01023152,0035.00
85,01025486,0035.00
117,01023324,0035.00
192,01023265,0035.00
203,05035696,0035.00
217,01025707,0035.00
245,01023401,0035.00
259,01023218,0035.00
268,01023416,0035.00
273,01023088,0035.00
291,01023350,0035.00
292,01023216,0035.00
296,01023145,0035.00
334,01023097,0035.00
357,01025482,0035.00
368,01026172,0035.00
372,01023120,0035.00
398,01026155,0035.00
400,01022965,0035.00
406,01023432,0035.00
425,01025839,0035.00
444,01023336,0035.00
5,05142672,0032.00
23,01026106,0032.00
25,01024649,0032.00
51,01025945,0032.00
53,01023743,0032.00
60,01026140,0032.00
61,01025148,0032.00
72,01109117,0032.00
74,01024659,0032.00
79,01024606,0032.00
95,05240087,0032.00
101,01024600,0032.00
179,01025971,0032.00
187,01023879,0032.00
206,01024577,0032.00
210,01023558,0032.00
221,01024389,0032.00
223,01026130,0032.00
228,01024598,0032.00
231,01024866,0032.00
240,01024663,0032.00
246,01025190,0032.00
247,01121346,0032.00
287,05240105,0032.00
290,01024914,0032.00
417,01023869,0032.00
455,01025942,0032.00
466,01024405,0032.00
471,01024049,0032.00
481,01025976,0032.00
495,01024869,0032.00
3,01023699,0033.00
6,01024838,0033.00
19,01025217,0033.00
31,01111699,0033.00
42,01024559,0033.00
44,01024963,0033.00
45,01025737,0033.00
55,01023717,0033.00
66,01025741,0033.00
68,01024826,0033.00
99,01024849,0033.00
116,01025229,0033.00
120,01025112,0033.00
123,01023721,0033.00
161,01024820,0033.00
162,01024134,0033.00
169,01023589,0033.00
182,02167945,0033.00
184,01025221,0033.00
195,01023584,0033.00
197,01024686,0033.00
222,01025390,0033.00
237,01024844,0033.00
274,01023912,0033.00
279,01024965,0033.00
325,01024169,0033.00
337,01025888,0033.00
339,05227705,0033.00
362,01024153,0033.00
366,01023596,0033.00
374,01025775,0033.00
379,01103307,0033.00
388,01023703,0033.00
395,01024439,0033.00
396,01025126,0033.00
426,05144029,0033.00
461,01024534,0033.00
487,01024044,0033.00
497,05109190,0033.00
13,01018864,0037.00
15,01018549,0037.00
20,01018316,0037.00
24,01019172,0037.00
35,05219840,0037.00
40,01019161,0037.00
65,05063594,0037.00
88,01018325,0037.00
91,01018477,0037.00
97,01123719,0037.00
109,05122120,0037.00
126,05092497,0037.00
132,05196605,0037.00
164,01018730,0037.00
167,05184196,0037.00
171,01018411,0037.00
199,01115339,0037.00
204,01018372,0037.00
244,01018781,0037.00
265,01097605,0037.00
270,01018478,0037.00
277,05274564,0037.00
283,05151428,0037.00
313,01019163,0037.00
315,01019220,0037.00
316,05158659,0037.00
317,05006304,0037.00
345,01019163,0037.00
349,05093424,0037.00
354,01018326,0037.00
389,01018367,0037.00
430,01018473,0037.00
435,01018475,0037.00
436,01019145,0037.00
463,01096357,0037.00
52,01059203,0038.00
100,01019297,0038.00
131,01019222,0038.00
134,01018465,0038.00
136,01018626,0038.00
144,05067655,0038.00
157,01104002,0038.00
177,01018709,0038.00
208,02168786,0038.00
288,01018408,0038.00
322,01018581,0038.00
332,01096147,0038.00
376,01019303,0038.00
422,01018341,0038.00
424,01018571,0038.00
433,01019313,0038.00
442,01116749,0038.00
448,01019013,0038.00
474,01018529,0038.00
486,01019353,0038.00
17,01018596,0039.00
93,01019518,0039.00
160,01121295,0039.00
168,05190022,0039.00
183,05028313,0039.00
205,01018511,0039.00
209,01018596,0039.00
212,05134756,0039.00
280,01018598,0039.00
338,05221363,0039.00
375,05144015,0039.00
383,05217346,0039.00
401,01018595,0039.00
449,01018984,0039.00
468,01019510,0039.00
482,01019474,0039.00
43,05271021,0041.00
71,05191483,0041.00
81,01115321,0041.00
248,01022407,0041.00
269,01022132,0041.00
284,05199601,0041.00
378,01022413,0041.00
384,05153051,0041.00
408,01022184,0041.00
459,01110159,0041.00
96,01096162,0152.00
361,01033624,0152.00
438,01033320,0152.00
4,01024351,0153.00
34,05092579,0153.00
78,01026294,0153.00
124,01024628,0153.00
151,01026352,0153.00
254,01119400,0153.00
347,01024376,0153.00
352,01024635,0153.00
360,01024058,0153.00
369,01023788,0153.00
432,01026351,0153.00
480,01023481,0153.00
445,01033376,0154.00
294,01005820,0355.00
27,03039656,0361.00
36,03039774,0361.00
41,03039717,0361.00
64,03039686,0361.00
92,03039664,0361.00
122,03039784,0361.00
218,03038162,0361.00
255,03039813,0361.00
256,03039507,0361.00
264,03038140,0361.00
310,03038199,0361.00
320,03039690,0361.00
326,03039696,0361.00
336,03039725,0361.00
419,03038179,0361.00
439,03039698,0361.00
453,03039499,0361.00
460,03038183,0361.00
473,03039502,0361.00
56,05017568,0364.00
67,03033625,0364.00
112,03034254,0364.00
113,03034013,0364.00
121,03033530,0364.00
143,05243664,0364.00
146,05005877,0364.00
148,03115728,0364.00
154,03033145,0364.00
190,03118385,0364.00
193,03034091,0364.00
211,03034000,0364.00
230,03033514,0364.00
238,03122237,0364.00
242,03119998,0364.00
251,05257110,0364.00
293,05261971,0364.00
297,03034089,0364.00
319,03031024,0364.00
324,03033225,0364.00
328,03031018,0364.00
367,03033619,0364.00
399,03034232,0364.00
402,05033803,0364.00
409,03030999,0364.00
415,05265838,0364.00
416,05003883,0364.00
446,03115721,0364.00
458,03034075,0364.00
472,03034132,0364.00
476,05012394,0364.00
479,05169047,0364.00
491,03117064,0364.00
0,03116332,0365.00
7,05015381,0365.00
11,03036280,0365.00
12,05015391,0365.00
16,05223758,0365.00
46,03119690,0365.00
103,05162940,0365.00
114,03032858,0365.00
140,03033633,0365.00
186,03117628,0365.00
191,03030430,0365.00
213,05288671,0365.00
224,03108488,0365.00
272,03030748,0365.00
281,03030951,0365.00
302,03034281,0365.00
344,03116063,0365.00
351,03034559,0365.00
355,03034496,0365.00
387,05190218,0365.00
390,03112758,0365.00
392,05015392,0365.00
397,03116560,0365.00
421,03030442,0365.00
437,05034228,0365.00
441,05164098,0365.00
478,03030940,0365.00
489,03031015,0365.00
1,03115992,0366.00
38,05129329,0366.00
58,03119365,0366.00
62,03037272,0366.00
69,03035875,0366.00
84,03037107,0366.00
108,03034876,0366.00
138,03037714,0366.00
149,03035898,0366.00
152,03036252,0366.00
155,03119707,0366.00
165,03035437,0366.00
175,03035209,0366.00
176,03037436,0366.00
178,03037267,0366.00
188,03034397,0366.00
189,03036618,0366.00
258,03034745,0366.00
267,03036626,0366.00
275,03036371,0366.00
278,03034749,0366.00
282,03037037,0366.00
286,03037704,0366.00
318,05188497,0366.00
329,03035786,0366.00
343,03036724,0366.00
348,05099316,0366.00
365,03037165,0366.00
394,03036598,0366.00
411,03036369,0366.00
418,03035429,0366.00
429,03037762,0366.00
452,03035896,0366.00
456,03037062,0366.00
470,03034894,0366.00
496,03037718,0366.00
2,03106080,0367.00
8,03115468,0367.00
32,05018349,0367.00
37,03037350,0367.00
49,03036414,0367.00
59,03037481,0367.00
80,03035498,0367.00
87,05075601,0367.00
98,03035060,0367.00
102,03119732,0367.00
119,03035312,0367.00
127,03034934,0367.00
128,03036400,0367.00
129,03034791,0367.00
130,03037376,0367.00
135,03035953,0367.00
137,05129812,0367.00
139,03122052,0367.00
145,03111829,0367.00
150,03035310,0367.00
170,03035545,0367.00
185,03037506,0367.00
198,05080107,0367.00
200,03035521,0367.00
225,03035034,0367.00
227,03036422,0367.00
235,05033033,0367.00
243,03122016,0367.00
253,03034834,0367.00
257,03035329,0367.00
300,05012344,0367.00
303,03035490,0367.00
307,05171604,0367.00
335,03036398,0367.00
340,03036437,0367.00
342,03037521,0367.00
356,03035304,0367.00
377,03036396,0367.00
382,05068936,0367.00
391,03036295,0367.00
393,03035131,0367.00
405,03036492,0367.00
407,03035142,0367.00
412,03036758,0367.00
414,03035025,0367.00
420,03036427,0367.00
428,03035241,0367.00
434,03035551,0367.00
450,03034919,0367.00
451,03035081,0367.00
475,03035314,0367.00
483,03035013,0367.00
484,05007012,0367.00
492,03037240,0367.00
498,05033076,0367.00
10,01030271,0167.00
18,01041515,0167.00
21,05205301,0167.00
30,05290577,0167.00
48,01030309,0167.00
50,01041551,0167.00
89,01029148,0167.00
94,01028807,0167.00
105,01028749,0167.00
125,01029253,0167.00
181,01030676,0167.00
202,01031118,0167.00
234,01029748,0167.00
260,01028778,0167.00
263,01041541,0167.00
271,05179238,0167.00
295,01029297,0167.00
301,01028739,0167.00
305,01030759,0167.00
306,01029188,0167.00
311,01029750,0167.00
353,01030268,0167.00
358,01029255,0167.00
359,05009370,0167.00
363,01028826,0167.00
364,01030283,0167.00
380,01028753,0167.00
403,01029196,0167.00
427,01029698,0167.00
431,01029853,0167.00
440,01029234,0167.00
447,01030250,0167.00
462,01028817,0167.00
469,01029238,0167.00
485,01030263,0167.00
488,01029690,0167.00
493,01029265,0167.00
494,01028757,0167.00
299,01034694,0178.00
76,01037619,0065.02
107,01037646,0065.02
180,01037695,0065.02
220,01002685,0065.02
289,01037754,0065.02
477,01037569,0065.02
29,01002396,0066.02
57,01002329,0066.02
90,01037553,0066.02
106,01002538,0066.02
142,01002249,0066.02
174,01002539,0066.02
252,05101821,0066.02
386,01002520,0066.02
410,01002276,0066.02
457,05132157,0066.02
233,05202806,0055.02
250,01090713,0055.02
266,01100361,0055.02
373,01090714,0055.02
490,01090713,0055.02
2,01024013,0034.00
6,01025295,0034.00
15,05163816,0034.00
17,05167880,0034.00
21,01025030,0034.00
28,01024211,0034.00
35,01025062,0034.00
39,01024456,0034.00
58,01024747,0034.00
83,01024243,0034.00
99,01119925,0034.00
111,01025404,0034.00
136,01024481,0034.00
152,01023992,0034.00
161,01025048,0034.00
171,01024515,0034.00
186,01024521,0034.00
187,01114580,0034.00
217,01024762,0034.00
221,01025066,0034.00
227,01025622,0034.00
230,01025793,0034.00
242,01024246,0034.00
246,01024729,0034.00
251,01025324,0034.00
253,01025454,0034.00
268,01024479,0034.00
274,01025365,0034.00
288,01025287,0034.00
297,01025377,0034.00
298,01025434,0034.00
326,01024459,0034.00
342,01023999,0034.00
380,01024810,0034.00
407,01024008,0034.00
422,01024790,0034.00
426,01025054,0034.00
427,01097724,0034.00
431,01024006,0034.00
447,01025615,0034.00
472,01024269,0034.00
14,01023254,0035.00
30,01023341,0035.00
53,01023254,0035.00
75,01111156,0035.00
85,01022937,0035.00
86,01026157,0035.00
107,01023119,0035.00
124,01023095,0035.00
163,01023138,0035.00
166,01023098,0035.00
174,01023326,0035.00
200,01023082,0035.00
236,01023418,0035.00
256,01025701,0035.00
261,01026170,0035.00
267,01023273,0035.00
277,01023075,0035.00
281,01023261,0035.00
292,01023177,0035.00
296,01023196,0035.00
305,01023237,0035.00
307,01022935,0035.00
314,01023140,0035.00
319,01026166,0035.00
343,01023104,0035.00
346,01022960,0035.00
354,01023123,0035.00
356,01025490,0035.00
359,01124074,0035.00
361,01026160,0035.00
372,01025847,0035.00
382,01023127,0035.00
385,01023196,0035.00
406,01023116,0035.00
470,01023090,0035.00
477,01025858,0035.00
47,01024123,0032.00
48,01023754,0032.00
61,01024645,0032.00
97,01026118,0032.00
112,01024132,0032.00
143,01024918,0032.00
146,01024669,0032.00
184,05202049,0032.00
197,01024941,0032.00
201,01024592,0032.00
206,01024935,0032.00
211,01026138,0032.00
232,01024104,0032.00
254,01024945,0032.00
260,01024883,0032.00
293,01024118,0032.00
302,01025186,0032.00
401,01024573,0032.00
402,01023875,0032.00
413,01026122,0032.00
424,01024654,0032.00
448,01026145,0032.00
469,01025195,0032.00
9,01025745,0033.00
55,01025917,0033.00
63,01024856,0033.00
68,01024830,0033.00
160,01024303,0033.00
175,05091527,0033.00
180,01024961,0033.00
199,01024986,0033.00
204,01023901,0033.00
226,01025385,0033.00
228,01024562,0033.00
272,01118235,0033.00
