,borough_id,building_number,built_area,dwelling_number,firstletter_apt,geom,index,land_area,landuse_code,landuse_text,lastletter_apt,max_floors,municipality_code,nad83_registration,street_name,street_number,uid,unit_category,unit_number,year_built,Tract
1704,REM05,455,166,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6077383409711, 45.5176031371166], [-73.6079912913874, 45.5173205009681], [-73.6079079135605, 45.5172798130365], [-73.6076524343796, 45.5175652411612], [-73.6077383409711, 45.5176031371166]]]}",74938,296,1000,Logement,0,2,50,9641-39-7653-9-000-0000,avenue Wiseman  (OUT),455,3037643,Régulier,0,1926,0362.00
1711,REM05,141,399,3,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5989910965898, 45.5173876901535], [-73.5988402048818, 45.5175558373051], [-73.598922936192, 45.5175925727313], [-73.5990739333282, 45.5174244253801], [-73.5989910965898, 45.5173876901535]]]}",74992,168,1000,Logement,0,3,50,9741-09-6957-6-000-0000,avenue de l' Épée  (OUT),145,3030770,Régulier,0,1927,0363.00
1724,REM05,425,369,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5966323578731, 45.5173610021402], [-73.5962040374979, 45.5171779584053], [-73.5961475587767, 45.5172427107574], [-73.596576196345, 45.5174258444266], [-73.5966323578731, 45.5173610021402]]]}",75602,330,1000,Logement,0,2,50,9741-29-7036-6-000-0000,boulevard Saint-Joseph Ouest  (MTL+OUT),425,3039541,Régulier,0,1916,0363.00
1730,REM05,531,198,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6117421958593, 45.5143199534618], [-73.6115317338905, 45.5145574701916], [-73.6116073902419, 45.5145914135812], [-73.6118177466257, 45.5143539868096], [-73.6117421958593, 45.5143199534618]]]}",76076,218,1000,Logement,0,2,50,9641-06-7421-0-000-0000,avenue Rockland  (OUT),531,3036552,Régulier,0,1912,0362.00
1733,REM05,15,185,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5929984898673, 45.5160034175428], [-73.5929061794354, 45.516108334254], [-73.5930054924042, 45.5161526198819], [-73.5932109777301, 45.515919371076], [-73.5931114538632, 45.5158750857969], [-73.5929984898673, 45.5160034175428]]]}",76239,279,1000,Logement,0,2,50,9741-57-2993-4-000-0000,avenue McNider  (OUT),15,3038529,Régulier,0,1922,0363.00
1743,REM05,207,206,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6022116750446, 45.5161386339072], [-73.6021289443821, 45.5161022608239], [-73.601944984736, 45.5163090485787], [-73.6020265563754, 45.5163465927352], [-73.6022116750446, 45.5161386339072]]]}",77457,207,1000,Logement,0,2,50,9641-88-2517-8-000-0000,avenue Outremont  (OUT),207,3036035,Régulier,0,1910,0362.00
1756,REM05,35,196,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5931265087465, 45.5167455737132], [-73.5930276172376, 45.5167014678374], [-73.5928191689323, 45.5169327388478], [-73.592918166112, 45.5169767548235], [-73.5931265087465, 45.5167455737132]]]}",47502,278,1000,Logement,0,2,50,9741-58-3684-6-000-0000,avenue Nelson  (OUT),35,3038726,Régulier,0,1913,0363.00
1766,REM05,5254,213,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6000763514882, 45.5188936732094], [-73.6000334525519, 45.5188747223155], [-73.5999923497702, 45.5188564897751], [-73.5997734908203, 45.5190997515352], [-73.5998574929158, 45.5191370251213], [-73.6000763514882, 45.5188936732094]]]}",54013,244,1000,Logement,0,2,50,9642-91-9426-7-000-0000,avenue Durocher  (OUT),5254,3032897,Régulier,0,1963,0363.00
1770,REM05,412,190,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6075348733431, 45.516871957604], [-73.6077897256431, 45.5165912999162], [-73.6077479873723, 45.5165724408093], [-73.6077082569454, 45.5165545697145], [-73.6074555116365, 45.5168329754209], [-73.6075348733431, 45.516871957604]]]}",55709,278,1000,Logement,0,2,50,9641-38-9172-0-000-0000,avenue Wiseman  (OUT),412,3037618,Régulier,0,1910,0362.00
1771,REM05,1024,181,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5985297301157, 45.5191445675684], [-73.5984282945437, 45.5190994786607], [-73.5982197549006, 45.5193312994639], [-73.5983197113431, 45.5193756698863], [-73.5985297301157, 45.5191445675684]]]}",57503,62,1000,Logement,0,1,50,9742-11-1450-1-001-0006,avenue Fairmount Ouest  (MTL+OUT),1024,3117030,Condominium,0,1920,0363.00
1787,REM05,130,219,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5995251715895, 45.5161680939541], [-73.5993564791774, 45.5163570456642], [-73.5991928434409, 45.5165404131757], [-73.5992924781848, 45.5165843330839], [-73.5996245952612, 45.5162122837379], [-73.5995251715895, 45.5161680939541]]]}",68293,437,1000,Logement,0,2,50,9741-08-3333-5-000-0000,avenue Bloomfield  (OUT),130,3030253,Régulier,0,1928,0362.00
1788,REM05,582,168,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6117323467827, 45.5159581020751], [-73.6119468286589, 45.5157224709435], [-73.6118663095701, 45.515686192735], [-73.6116518274951, 45.515921823717], [-73.6117323467827, 45.5159581020751]]]}",68815,227,1000,Logement,0,2,50,9641-07-6573-7-000-0000,avenue McEachran  (OUT),582,3035853,Régulier,0,1929,0362.00
1789,REM05,72,160,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5956594407987, 45.5164729623938], [-73.5955753397092, 45.5164355957934], [-73.5955336104527, 45.5164819769817], [-73.5953666925892, 45.5166674115867], [-73.5954507937342, 45.5167046883463], [-73.5956594407987, 45.5164729623938]]]}",68998,235,1000,Logement,0,2,50,9741-38-3854-7-000-0000,avenue McNider  (OUT),72,3038545,Régulier,0,1922,0363.00
1792,REM05,192,266,3,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5992927179569, 45.5180413157776], [-73.5993718577694, 45.5180764341277], [-73.5995156900119, 45.5179164817805], [-73.5994364447569, 45.5178813636207], [-73.5992927179569, 45.5180413157776]]]}",72185,150,1000,Logement,A,3,50,9742-00-3410-6-000-0000,avenue Querbes  (OUT),194,3033771,Régulier,0,1907,0363.00
1800,REM05,544,166,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6122722766205, 45.5140054487632], [-73.6121668309642, 45.5141214631025], [-73.6120412647851, 45.5142596353115], [-73.6122055746005, 45.5143335381217], [-73.6124366913885, 45.5140792611483], [-73.6122722766205, 45.5140054487632]]]}",74264,511,1000,Logement,0,2,50,9641-05-3091-7-000-0000,avenue Rockland  (OUT),544,3036560,Régulier,0,1954,0362.00
1808,REM05,414,188,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6078685528299, 45.5166268626479], [-73.6077897256431, 45.5165912999162], [-73.6075348733431, 45.516871957604], [-73.6076142353307, 45.5169110297241], [-73.6078710888715, 45.5166280301592], [-73.6078685528299, 45.5166268626479]]]}",76093,278,1000,Logement,0,2,50,9641-38-8576-3-000-0000,avenue Wiseman  (OUT),414,3037620,Régulier,0,1910,0362.00
1809,REM05,608,462,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6156163176665, 45.5121435811083], [-73.615779897639, 45.511965229583], [-73.6155247223217, 45.5118520069435], [-73.615268151921, 45.5119857255317], [-73.6156163176665, 45.5121435811083]]]}",76547,655,1000,Logement,0,2,50,9541-73-7048-3-000-0000,avenue Saint-Germain  (OUT),608,3036945,Régulier,0,1947,0362.00
1824,REM05,546,289,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6127040168204, 45.5140366110931], [-73.612541715027, 45.5139636969388], [-73.6124366913885, 45.5140792611483], [-73.6122055746005, 45.5143335381217], [-73.6123679825959, 45.5144064526444], [-73.6127040168204, 45.5140366110931]]]}",77907,743,1000,Logement,0,2,50,9641-05-1390-5-000-0000,avenue Rockland  (OUT),546,3036566,Régulier,0,1951,0362.00
1825,REM05,545,177,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.612069044505, 45.51479884499], [-73.612164250002, 45.5148416781166], [-73.61237851452, 45.5146059563486], [-73.6122833092586, 45.5145631233988], [-73.612069044505, 45.51479884499]]]}",77908,275,1000,Logement,0,2,50,9641-06-3148-3-000-0000,avenue Rockland  (OUT),545,3036567,Régulier,0,1910,0362.00
1826,REM05,383,219,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6049952993724, 45.5156523980349], [-73.604885642659, 45.5156708573022], [-73.6051003968185, 45.5160771573509], [-73.6052020064634, 45.5160457463287], [-73.6051464879911, 45.5159396959473], [-73.6049952993724, 45.5156523980349]]]}",77909,418,1000,Logement,0,2,50,9641-57-9376-7-000-0000,chemin de la Côte-Sainte-Catherine  (MTL+OUT),383,3036835,Régulier,0,1936,0362.00
1830,REM05,376,240,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6068082834095, 45.5161377582398], [-73.6065713457624, 45.5164023783332], [-73.606691073458, 45.5164612118439], [-73.6069311713765, 45.516193078828], [-73.6069264164355, 45.5161909234522], [-73.6068082834095, 45.5161377582398]]]}",78156,395,1000,Logement,0,2,50,9641-48-5925-4-000-0000,avenue Wiseman  (OUT),376,3037593,Régulier,0,1909,0362.00
1847,REM05,632,229,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6162102638236, 45.5121561173747], [-73.6160688860401, 45.5120933561115], [-73.6159034106517, 45.5122737798054], [-73.6160438406333, 45.5123375321555], [-73.6162102638236, 45.5121561173747]]]}",77839,311,1000,Logement,0,2,50,9541-73-3272-3-000-0000,avenue Saint-Germain  (OUT),632,3036957,Régulier,0,1937,0362.00
1850,REM05,5429,182,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6018402825363, 45.5205385312338], [-73.6019228086792, 45.5205750846658], [-73.6021312312933, 45.5203428072938], [-73.6020485999361, 45.5203063440975], [-73.6018402825363, 45.5205385312338]]]}",78115,232,1000,Logement,0,2,50,9642-82-3284-5-000-0000,avenue Durocher  (OUT),5429,3032952,Régulier,0,1910,0363.00
1852,REM05,426,223,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5960668399028, 45.5180150065605], [-73.5961232129908, 45.5179497143896], [-73.5959061949461, 45.5178549544386], [-73.595850664337, 45.5179190758907], [-73.5960668399028, 45.5180150065605]]]}",78189,168,1000,Logement,0,2,50,9742-30-0006-2-000-0000,avenue Édouard-Charles  (OUT),426,3038104,Régulier,0,1909,0363.00
1883,REM05,325,435,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6022792500341, 45.5159095417781], [-73.6027699290539, 45.5161253540571], [-73.6030190974254, 45.5158429122341], [-73.6022792500341, 45.5159095417781]]]}",78770,832,1000,Logement,0,3,50,9641-77-7788-3-000-0000,chemin de la Côte-Sainte-Catherine  (MTL+OUT),325,3036818,Régulier,0,1912,0362.00
1887,REM05,485,366,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6073867539402, 45.518427981811], [-73.607170993235, 45.5186727847275], [-73.607177650356, 45.5186757482423], [-73.6072765561872, 45.5187197518473], [-73.6073308699112, 45.5187439088762], [-73.6075466301938, 45.5184991056612], [-73.6073867539402, 45.518427981811]]]}",78945,473,1000,Logement,0,2,50,9642-40-1379-3-000-0000,avenue Outremont  (OUT),485,3036143,Régulier,0,1983,0362.00
1889,REM05,195,16952,166,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5970382625887, 45.5162331385701], [-73.5969275254259, 45.5163623722298], [-73.5973850163938, 45.5165660867526], [-73.5976648325131, 45.5165900559188], [-73.5977008613871, 45.5166060438242], [-73.5978578557785, 45.516425473918], [-73.5978211939939, 45.516409756582], [-73.5980076892795, 45.5161951439245], [-73.5976973197397, 45.5162066588888], [-73.5972786332336, 45.5162197951798], [-73.5970382625887, 45.5162331385701]]]}",79101,2423,1000,Logement,0,21,50,9741-18-8331-3-000-0000,chemin de la Côte-Sainte-Catherine  (MTL+OUT),195,3039233,Régulier,0,1972,0363.00
1898,REM05,510,307,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6083210086135, 45.5182564734653], [-73.6081641969448, 45.5181869676637], [-73.6079567574967, 45.5184193451959], [-73.6081136749629, 45.5184887611864], [-73.6083210086135, 45.5182564734653]]]}",79737,441,1000,Logement,0,2,50,9642-30-5253-7-000-0000,avenue Outremont  (OUT),514,3036137,Régulier,0,1939,0362.00
1901,REM05,421,249,3,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.596245802796, 45.5174623903603], [-73.5964640842099, 45.5175556187288], [-73.5965201404188, 45.5174907765881], [-73.5960911853493, 45.5173073729994], [-73.5960347063693, 45.5173721252943], [-73.596245802796, 45.5174623903603]]]}",79789,331,1000,Logement,0,2,50,9741-29-7850-0-000-0000,boulevard Saint-Joseph Ouest  (MTL+OUT),421,3039535,Régulier,0,1907,0363.00
1902,REM05,432,223,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5959617252763, 45.5177907429662], [-73.5959600392488, 45.5177926342305], [-73.5959061949461, 45.5178549544386], [-73.5961232129908, 45.5179497143896], [-73.596179691526, 45.5178844221013], [-73.5959617252763, 45.5177907429662]]]}",79873,168,1000,Logement,0,2,50,9741-29-9699-9-000-0000,avenue Édouard-Charles  (OUT),434,3038108,Régulier,0,1909,0363.00
1930,REM05,393,220,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6069066428207, 45.5167877740807], [-73.6068170313075, 45.5167437614501], [-73.6066085348229, 45.5169755976246], [-73.6065284340687, 45.5169363455097], [-73.6064484388318, 45.5168970032472], [-73.606373215078, 45.5169805866144], [-73.6066294547799, 45.5170958084424], [-73.6069066428207, 45.5167877740807]]]}",81805,510,1000,Logement,0,2,50,9641-49-6802-2-000-0000,avenue Wiseman  (OUT),393,3037606,Régulier,0,1910,0362.00
1931,REM05,408,258,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6073765726842, 45.5167941727707], [-73.607513955329, 45.5166428556849], [-73.6073924391457, 45.5165879844022], [-73.6072581116713, 45.516735968742], [-73.6073765726842, 45.5167941727707]]]}",81806,222,1000,Logement,0,2,50,9641-48-1069-5-000-0000,avenue Wiseman  (OUT),408,3037609,Régulier,0,1914,0362.00
1932,REM05,405,346,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.606952274072, 45.5170783180327], [-73.6071421536885, 45.517162103351], [-73.6073021864069, 45.516984307408], [-73.6071168344461, 45.516893948635], [-73.606952274072, 45.5170783180327]]]}",81807,418,1000,Logement,0,2,50,9641-49-3007-1-000-0000,avenue Wiseman  (OUT),405,3037611,Régulier,0,1974,0362.00
1933,REM05,420,180,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6077900785735, 45.5169973469879], [-73.6080543150146, 45.5167107403373], [-73.6079988398887, 45.516685684814], [-73.6079617507514, 45.5166688912239], [-73.6077025796177, 45.5169544129734], [-73.6077900785735, 45.5169973469879]]]}",81816,315,1000,Logement,0,2,50,9641-38-7285-2-000-0000,avenue Wiseman  (OUT),420,3037626,Régulier,0,1911,0362.00
1935,REM05,422,180,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6081487813254, 45.5167533975098], [-73.6081126431399, 45.5167370530324], [-73.6080543150146, 45.5167107403373], [-73.6077900785735, 45.5169973469879], [-73.6078790572746, 45.5170410894725], [-73.6081487813254, 45.5167533975098]]]}",81961,330,1000,Logement,0,2,50,9641-38-6590-6-000-0000,avenue Wiseman  (OUT),422,3037628,Régulier,0,1911,0362.00
1936,REM05,430,204,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6082307602735, 45.5167903570232], [-73.6081488047478, 45.516753369298], [-73.6078790770419, 45.5170411126999], [-73.6079777236162, 45.5170895866062], [-73.6082532853614, 45.5168005227778], [-73.6082307602735, 45.5167903570232]]]}",81962,364,1000,Logement,0,2,50,9641-38-5795-2-000-0000,avenue Wiseman  (OUT),430,3037632,Régulier,0,1920,0362.00
1937,REM05,1044,667,4,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5970398481304, 45.5180155340289], [-73.5967758079529, 45.5178984974626], [-73.596678552238, 45.5180109807683], [-73.5969425928952, 45.5181281075494], [-73.5970398481304, 45.5180155340289]]]}",81963,357,1000,Logement,0,3,50,9742-20-3315-5-000-0000,avenue Laurier Ouest  (MTL+OUT),1052,3038278,Régulier,0,1924,0363.00
1963,REM05,285,214,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6017826763401, 45.5186293867784], [-73.6016159840021, 45.518814920237], [-73.6016171461852, 45.5188153691669], [-73.6017139345626, 45.5188583895503], [-73.6017150967474, 45.5188588384791], [-73.6018817888888, 45.5186733048775], [-73.6017826763401, 45.5186293867784]]]}",83555,223,1000,Logement,0,2,50,9642-80-5197-1-000-0000,avenue de l' Épée  (OUT),285,3030837,Régulier,0,1912,0363.00
1968,REM05,284,200,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.6021457148226, 45.5182525330645], [-73.6019372991578, 45.5184843605786], [-73.6020198225208, 45.5185210039489], [-73.6022281322401, 45.5182890863878], [-73.6021862896406, 45.5182705853188], [-73.6021457148226, 45.5182525330645]]]}",83679,232,1000,Logement,0,2,50,9642-80-2457-2-000-0000,avenue de l' Épée  (OUT),284,3030839,Régulier,0,1910,0363.00
1984,REM05,42,326,2,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5937430682886, 45.5168077043775], [-73.5938294928837, 45.5168459703436], [-73.5940385712285, 45.5166153269168], [-73.5939505618692, 45.5165762524756], [-73.5937430682886, 45.5168077043775]]]}",84470,242,1000,Logement,0,2,50,9741-48-6470-8-000-0000,avenue Nelson  (OUT),44,3038732,Régulier,0,1919,0363.00
