,borough_id,building_number,built_area,dwelling_number,firstletter_apt,geom,index,land_area,landuse_code,landuse_text,lastletter_apt,max_floors,municipality_code,nad83_registration,street_name,street_number,uid,unit_category,unit_number,year_built,Tract
212,REM19,1850,136,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5784573182881, 45.4920652194058], [-73.5783699389643, 45.4921406936601], [-73.5784486219813, 45.4921863561783], [-73.5785369517868, 45.4921114211699], [-73.5784573182881, 45.4920652194058]]]}",781,84,1000,Logement,0,2,50,9839-61-6736-7-000-0000,rue Baile  (MTL),1850,1037385,Régulier,0,1885,0066.01
213,REM19,1830,3485,54,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.577951578688, 45.4919582937916], [-73.577633883691, 45.4922279496848], [-73.5778629613925, 45.4923610736409], [-73.5780895033429, 45.4924912290938], [-73.5784063544034, 45.4922222924705], [-73.577951578688, 45.4919582937916]]]}",782,1784,1000,Logement,0,3,50,9839-71-0146-4-000-0000,rue Baile  (MTL),1840,1037387,Régulier,0,1933,0066.01
215,REM19,3475,869,17,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5793600176464, 45.5022078965047], [-73.5792255621414, 45.502142114956], [-73.578902939581, 45.5024721626164], [-73.5789298729084, 45.5024852829877], [-73.579037395497, 45.5025379445408], [-73.5793600176464, 45.5022078965047]]]}",785,566,1000,Logement,A,3,50,9840-62-1671-7-000-0000,rue Stanley  (MTL),3475,1037491,Régulier,0,1900,0129.02
217,REM19,2055,1071,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5838870470806, 45.493146408527], [-73.584083083542, 45.4932605556937], [-73.5842785024808, 45.4931016637678], [-73.5843656713148, 45.4930308648057], [-73.5841735349027, 45.492913475492], [-73.5838870470806, 45.493146408527]]]}",790,37,1000,Logement,0,1,50,9839-22-2443-6-001-0013,avenue Lincoln  (MTL),2055,1037866,Condominium,    401,1920,0065.02
220,REM19,2075,1923,17,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5841735349027, 45.492913475492], [-73.5843656713148, 45.4930308648057], [-73.5844336562636, 45.4929754687866], [-73.5846186384807, 45.4928251333344], [-73.5846481512597, 45.4928011732892], [-73.5846005142858, 45.4927727707429], [-73.5846025170796, 45.4927712393759], [-73.5844577015149, 45.4926824333015], [-73.5841735349027, 45.492913475492]]]}",793,674,1000,Logement,0,4,50,9839-22-0118-6-000-0000,avenue Lincoln  (MTL),2075,1037874,Régulier,0,1927,0065.02
225,REM19,1155,0,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5724466338048, 45.4967275037433], [-73.5719557058322, 45.497252473932], [-73.5718455664193, 45.4973699841403], [-73.5721148571641, 45.4974996745279], [-73.5722286852878, 45.4973784719203], [-73.5724303067164, 45.4971633508397], [-73.5724468538973, 45.4971457016049], [-73.5726171942212, 45.4972279372666], [-73.5726602081709, 45.497274256377], [-73.572767819647, 45.4973262038056], [-73.572875302786, 45.4971972650337], [-73.5730608278782, 45.4970237299429], [-73.5724466338048, 45.4967275037433]]]}",805,4,1000,Logement,0,1,50,9939-16-3789-1-001-0239,rue de la Montagne  (MTL),1155,5255889,Condominium,   2609,2016,0063.00
229,REM19,3491,178,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5826739310502, 45.5001934821746], [-73.5827553598772, 45.500230230364], [-73.5828310255068, 45.5001514316146], [-73.5828210973266, 45.5001466691823], [-73.5828734729563, 45.5000920954148], [-73.5829258486169, 45.5000376116158], [-73.5829386283338, 45.5000436318713], [-73.5829910038867, 45.4999891480421], [-73.5830434847505, 45.4999345741186], [-73.5830596443835, 45.4999423017713], [-73.5831109662712, 45.4998891685478], [-73.583292208712, 45.4999764197807], [-73.5833332085942, 45.4999378728563], [-73.5831521788916, 45.4998517014496], [-73.5832032893897, 45.4997984783446], [-73.5832528191547, 45.4997469662362], [-73.5833023488294, 45.4996954541059], [-73.5833120657506, 45.4997001266578], [-73.5833615953302, 45.4996486145015], [-73.5834110191432, 45.4995970124074], [-73.583483943272, 45.4995211849891], [-73.5834243749498, 45.499492880698], [-73.5834128626229, 45.4994873995291], [-73.5832927275582, 45.4996124875334], [-73.5832168942703, 45.4995765455843], [-73.5831435958424, 45.4995417716492], [-73.5831370620841, 45.4995485258832], [-73.5830596446398, 45.4995117750448], [-73.5829821216207, 45.4994749342372], [-73.582988655389, 45.499468180012], [-73.5829152514347, 45.4994332260203], [-73.5828421645965, 45.4993985417304], [-73.5827689721731, 45.499363767477], [-73.5827623329794, 45.4993706117592], [-73.5826863945468, 45.4993344895464], [-73.5828130641233, 45.4992026479576], [-73.5827427236021, 45.4991692215144], [-73.5823594219602, 45.4995516990009], [-73.5821564432883, 45.4994664417638], [-73.5821055414896, 45.4995184943438], [-73.581821416541, 45.4998086558044], [-73.5818444402375, 45.4998190785036], [-73.5819214787884, 45.4997403693603], [-73.5819716433259, 45.4996891273309], [-73.5820246532681, 45.4996350034582], [-73.5820777683906, 45.4995806994988], [-73.5821281434699, 45.4995292772617], [-73.5821443029927, 45.4995370950376], [-73.5823352589847, 45.4996285704818], [-73.5822856232047, 45.4996802622558], [-73.5822755896096, 45.4996754998516], [-73.5822231082438, 45.4997300734251], [-73.5821708377335, 45.4997845568292], [-73.5821808713391, 45.4997893192424], [-73.582131340559, 45.4998408308864], [-73.5821208845108, 45.4998358887865], [-73.5820484850818, 45.4999111749952], [-73.5821305467529, 45.4999481931564], [-73.5822579559744, 45.499815091763], [-73.5823336836919, 45.4998512144095], [-73.582338004437, 45.499846711643], [-73.5824155276784, 45.4998836428781], [-73.5824930510212, 45.4999205740603], [-73.582497477303, 45.4999160712116], [-73.5825746845059, 45.4999532725456], [-73.5826521028989, 45.4999904736744], [-73.5826454637491, 45.4999974079422], [-73.5827184463566, 45.5000325423949], [-73.5827936470697, 45.5000687551097], [-73.5826739310502, 45.5001934821746]]]}",817,161,1000,Logement,0,2,50,9839-39-3958-6-000-0000,rue Redpath  (MTL),3491,1003519,Régulier,0,1967,0129.01
230,REM19,3465,8572,68,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5827427236021, 45.4991692215144], [-73.5824968493233, 45.4990524083774], [-73.5821092334005, 45.4994444274111], [-73.5821564432883, 45.4994664417638], [-73.5823594219602, 45.4995516990009], [-73.5827427236021, 45.4991692215144]]]}",819,1196,1000,Logement,0,12,50,9839-39-5735-6-000-0000,rue Redpath  (MTL),3465,1003522,Régulier,0,1964,0129.01
231,REM19,3455,2637,44,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5824968493233, 45.4990524083774], [-73.5824922022997, 45.4990502519001], [-73.5822349226309, 45.4989280468493], [-73.5818488935802, 45.4993233036155], [-73.5821092334005, 45.4994444274111], [-73.5824968493233, 45.4990524083774]]]}",820,1301,1000,Logement,0,4,50,9839-39-7721-4-000-0000,rue Redpath  (MTL),3455,1003523,Régulier,0,1969,0129.01
233,REM19,3630,397,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5829398626053, 45.5010280647524], [-73.5828106893834, 45.5009666032395], [-73.5824453154305, 45.5013466380836], [-73.5825739623116, 45.5014087303372], [-73.5829398626053, 45.5010280647524]]]}",845,621,1000,Logement,0,2,50,9840-31-3643-9-000-0000,rue de la Montagne  (MTL),3630,1036361,Régulier,0,1885,0129.01
234,REM19,1199,351,9,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5813525804992, 45.4898337930061], [-73.5815890177607, 45.4895832632834], [-73.5815145721431, 45.4895482190819], [-73.5812761294598, 45.4897985700926], [-73.5813525804992, 45.4898337930061]]]}",848,245,1000,Logement,0,4,50,9838-48-3465-5-000-0000,rue du Sussex  (MTL),1199,1002512,Régulier,0,9999,0066.02
239,REM19,1046,656,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5730632659976, 45.4938494013748], [-73.5731439430334, 45.4938879568], [-73.5732885400138, 45.4937382055315], [-73.5732079686259, 45.4936996501398], [-73.5730632659976, 45.4938494013748]]]}",865,55,1000,Logement,0,1,50,9939-03-7921-4-001-0001,rue Mackay  (MTL),1046,1036961,Condominium,0,1910,0063.00
240,REM19,1509,17462,90,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5822906243286, 45.4971721519215], [-73.5821495292462, 45.4971069184978], [-73.5816467227934, 45.4968748268409], [-73.5813114961888, 45.4972163197402], [-73.5819615228524, 45.497514812208], [-73.5824709879469, 45.4977486975076], [-73.5827803644789, 45.4974146893991], [-73.5827191101012, 45.4973863859516], [-73.5827283797767, 45.4973742301727], [-73.5822906243286, 45.4971721519215]]]}",867,4619,1000,Logement,0,10,50,9839-47-0500-2-000-0000,rue Sherbrooke Ouest  (MTL+MTO+WMT),1509,1003037,Régulier,0,1907,0129.01
241,REM19,1451,54607,220,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5814215102073, 45.4981976157882], [-73.5815081359182, 45.4981081009865], [-73.5815958147741, 45.4980174155684], [-73.5815824019826, 45.4980112153262], [-73.581604427219, 45.4979886112639], [-73.5816504799384, 45.4979412420699], [-73.5814231960135, 45.4978291829764], [-73.5815360648989, 45.4977151714354], [-73.5810465571329, 45.4974858571304], [-73.581038126942, 45.4974945025128], [-73.580563358018, 45.4979770214821], [-73.5812984215104, 45.4983248635337], [-73.5814215102073, 45.4981976157882]]]}",869,4209,1000,Logement,0,34,50,9839-47-5980-1-000-0000,rue Sherbrooke Ouest  (MTL+MTO+WMT),1455,1003039,Régulier,0,1966,0129.01
242,REM19,2065,371,8,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5786270254224, 45.4977641870723], [-73.5785519361112, 45.4977280615165], [-73.5783227104276, 45.4979618409373], [-73.5783979054439, 45.4979979665698], [-73.5786270254224, 45.4977641870723]]]}",871,223,1000,Logement,0,3,50,9839-67-6674-7-000-0000,rue Bishop  (MTL),2065,1036812,Régulier,0,1885,0064.00
243,REM19,2045,1219,12,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.578476846896, 45.4976919359109], [-73.5782945631943, 45.4976042277514], [-73.5780662874306, 45.4978384559772], [-73.5782476210479, 45.4979257151827], [-73.578476846896, 45.4976919359109]]]}",872,543,1000,Logement,0,3,50,9839-67-8263-7-000-0000,rue Bishop  (MTL),2045,1036816,Régulier,0,1901,0064.00
244,REM19,31,284,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5808751335159, 45.5002682042004], [-73.5807928575078, 45.500228665486], [-73.5807048570258, 45.5003192606871], [-73.5807854430983, 45.5003579007292], [-73.5808751335159, 45.5002682042004]]]}",877,94,1000,Logement,0,3,50,9840-40-8544-5-000-0000,place De Richelieu  (MTL),31,1036533,Régulier,0,1925,0129.02
245,REM19,30,185,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5807048570258, 45.5003192606871], [-73.5807928575078, 45.500228665486], [-73.5807120603969, 45.5001899356044], [-73.5806240598454, 45.500280530744], [-73.5807048570258, 45.5003192606871]]]}",878,93,1000,Logement,0,2,50,9840-40-9139-3-000-0000,place De Richelieu  (MTL),30,1036535,Régulier,0,1925,0129.02
246,REM19,2121,619,4,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.582538858133, 45.4911799600774], [-73.582808711499, 45.4913366228822], [-73.5829400350389, 45.4912244860992], [-73.5826697603932, 45.4910682738725], [-73.582538858133, 45.4911799600774]]]}",880,440,1000,Logement,0,2,50,9839-30-3234-1-000-0000,rue Sainte-Catherine Ouest  (MTL+WMT),2127,1002692,Régulier,0,1885,0065.02
255,REM19,1288,0,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.569147670296, 45.4951862845835], [-73.5681436416631, 45.4959917733997], [-73.5686032542564, 45.4962751354636], [-73.5684962527666, 45.4963887024103], [-73.5685867904674, 45.496444521204], [-73.5691741090006, 45.4967975034185], [-73.5694221811653, 45.4969443253474], [-73.5694343410511, 45.4969468186232], [-73.5694410050137, 45.4969553909855], [-73.5703762129243, 45.4961722998486], [-73.5706748603417, 45.4959214539802], [-73.569147670296, 45.4951862845835]]]}",940,9,1000,Logement,0,1,50,9939-35-1651-5-000-0665,avenue des Canadiens-de-Montréal  (MTL),1288,5253824,Condominium,   3711,2016,0063.00
259,REM19,1440,622,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5797114826487, 45.4946449045632], [-73.5796462090639, 45.4946070629876], [-73.5793753985135, 45.4944500334945], [-73.5792658790761, 45.4945429824515], [-73.5792503528176, 45.4945339039185], [-73.5791964873512, 45.494578487874], [-73.5790872803205, 45.4946688266404], [-73.579469522279, 45.4948912943352], [-73.5796462924201, 45.4947410626921], [-73.5796913926929, 45.4947673092294], [-73.5796936062518, 45.4947654178294], [-73.5797512645182, 45.49471642133], [-73.5797852059304, 45.4946875998286], [-73.5797114826487, 45.4946449045632]]]}",966,64,1000,Logement,0,1,50,9839-54-9119-8-001-0012,rue Pierce  (MTL),1440,1002755,Condominium,    301,1982,0065.01
262,REM19,2255,2058,17,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5850852393516, 45.4926470502538], [-73.585169560544, 45.4925785026225], [-73.5851786440261, 45.4925837154527], [-73.5852360877776, 45.4925370561478], [-73.5848854226708, 45.4923346526716], [-73.584734803785, 45.4924570652042], [-73.5849316829947, 45.4925706703444], [-73.5850763856274, 45.4926542563007], [-73.5850852393516, 45.4926470502538]]]}",983,627,1000,Logement,0,4,50,9839-11-5678-7-000-0000,rue Chomedey  (MTL),2255,1037640,Régulier,0,1927,0065.02
266,REM19,1195,1190,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5811978835537, 45.489762628458], [-73.5812761294598, 45.4897985700926], [-73.5815145721431, 45.4895482190819], [-73.5814369585431, 45.4895115572126], [-73.5811978835537, 45.489762628458]]]}",988,98,1000,Logement,0,1,50,9838-48-4062-9-001-0001,rue du Sussex  (MTL),1195,1002514,Condominium,0,1900,0066.02
269,REM19,1640,7256,89,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5797865983071, 45.4950757391884], [-73.5799652648777, 45.4949234358902], [-73.5796936062518, 45.4947654178294], [-73.5796913926929, 45.4947673092294], [-73.5795146225898, 45.4949175409415], [-73.5797865983071, 45.4950757391884]]]}",996,602,1000,Logement,0,19,50,9839-54-6747-9-000-0000,boulevard De Maisonneuve Ouest  (MTL+WMT),1650,1037814,Régulier,0,1976,0065.01
270,REM19,1610,378,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5873000538714, 45.4969096132124], [-73.5873518756991, 45.4968428887163], [-73.5870238674449, 45.4967093193456], [-73.5869717251353, 45.4967737041181], [-73.5873000538714, 45.4969096132124]]]}",998,245,1000,Logement,0,3,50,9739-96-8857-7-000-0000,avenue des Pins Ouest  (MTL),1610,1003826,Régulier,0,1910,0129.01
274,REM19,1202,610,3,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5753464449117, 45.4955716464996], [-73.5752690375017, 45.4955345303766], [-73.5749910116159, 45.4958194514316], [-73.5750684193537, 45.495856657734], [-73.5753464449117, 45.4955716464996]]]}",1007,281,1000,Logement,0,3,50,9839-95-2433-3-000-0000,rue Bishop  (MTL),1204,1036762,Régulier,0,1900,0063.00
276,REM19,1266,351,5,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5787665247052, 45.4934313726866], [-73.5788300009161, 45.4934682260885], [-73.5790207874275, 45.4933061066069], [-73.5790831880479, 45.4932530574597], [-73.5790378784554, 45.4932269908065], [-73.5790174943661, 45.4932152158064], [-73.5787665247052, 45.4934313726866]]]}",1011,203,1000,Logement,0,3,50,9839-62-3071-0-000-0000,rue Saint-Mathieu  (MTL),1272,1037165,Régulier,0,1988,0066.01
279,REM19,3466,168,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5805019555474, 45.500288356261], [-73.5804230595085, 45.5002504347731], [-73.5803347424043, 45.5003414798768], [-73.5804136383832, 45.5003793114322], [-73.5805019555474, 45.500288356261]]]}",1020,91,1000,Logement,0,2,50,9840-50-1446-9-000-0000,rue de la Montagne  (MTL),3466,1036326,Régulier,0,1925,0129.02
281,REM19,2291,333,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5820473149361, 45.4879860053282], [-73.5818780774002, 45.4877082274919], [-73.5817916932563, 45.4877342076269], [-73.5819610362476, 45.4880120754988], [-73.5820473149361, 45.4879860053282]]]}",1084,81,1000,Logement,0,1,50,9838-36-9662-6-001-0001,rue du Souvenir  (MTL),2291,1002386,Condominium,0,1900,0066.02
291,REM19,3455,5111,68,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5787685894014, 45.502406290467], [-73.5790895227192, 45.5020756144008], [-73.5786733789767, 45.5018719776077], [-73.5783744723998, 45.5021798691755], [-73.5786513037063, 45.5023154783488], [-73.5786292756169, 45.5023381717506], [-73.5787685894014, 45.502406290467]]]}",1044,1671,1000,Logement,0,5,50,9840-62-4749-8-000-0000,rue Stanley  (MTL),3455,1037496,Régulier,0,1953,0129.02
292,REM19,3445,1912,15,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5786733789767, 45.5018719776077], [-73.5785138932658, 45.5017939734038], [-73.5781958095963, 45.5021258158276], [-73.5783525498002, 45.5022025624521], [-73.5783744723998, 45.5021798691755], [-73.5786733789767, 45.5018719776077]]]}",1045,675,1000,Logement,0,4,50,9840-62-7133-2-000-0000,rue Stanley  (MTL),3445,1037498,Régulier,0,1945,0129.02
294,REM19,3474,423,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5813401743958, 45.5002752534348], [-73.5811943231442, 45.5002100222533], [-73.5810105574773, 45.5001278990882], [-73.5808776628539, 45.5002655926116], [-73.5808751335159, 45.5002682042004], [-73.5807854430983, 45.5003579007292], [-73.5807405451389, 45.5004028389969], [-73.5806504327557, 45.5004929856809], [-73.5809775314512, 45.5006498821037], [-73.5813401743958, 45.5002752534348]]]}",1048,1527,1000,Logement,0,2,50,9840-40-6954-8-000-0000,rue de la Montagne  (MTL),3474,1036333,Régulier,0,1918,0129.02
296,REM19,1228,418,1,0,"{'type': 'Polygon', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:EPSG::4326'}}, 'coordinates': [[[-73.5762380690651, 45.4949868196015], [-73.5759956712665, 45.4952341922163], [-73.5760691716278, 45.4952696005814], [-73.5763113581862, 45.4950222279533], [-73.5762380690651, 45.4949868196015]]]}",1053,230,1000,Logement,0,3,50,9839-84-4869-0-000-0000,rue Mackay  (MTL),1230,1036945,Régulier,0,1885,0063.00
