index,ID_UEV,postal_code,tract,street_name,street_number
312532,2083717,H1H 1X8,616.0,rue de Castille  (MTN),4193
312609,2083390,H1H 2P3,612.0,rue Forest  (MTN),4610
312638,2072097,H1H 3N9,612.0,avenue Armand-Lavergne  (MTN),10513
312642,2083992,H1H 1T4,616.0,rue de Charleroi  (MTN),4355
313344,2083904,H1G 3E3,611.01,rue de Castille  (MTN),5357
313351,2084640,H1G 2H5,617.02,rue des Ardennes  (MTN),4987
314639,2085291,H1G 2B7,617.02,rue de la Gare  (MTN),5088
314910,2083578,H1H 2H3,612.0,rue d' Amiens  (MTN),4430
315230,2083984,H1H 1T4,616.0,rue de Charleroi  (MTN),4329
315538,2071864,H1H 3R7,612.0,avenue Pelletier  (MTN),10755
315604,2083903,H1G 3E3,611.01,rue de Castille  (MTN),5351
315740,2077646,H1G 4Y7,617.01,avenue Salk  (MTN),11553
315921,2085293,H1G 2B9,617.02,rue de la Gare  (MTN),5087
315938,5153259,H1R 0A4,604.05,rue J.-B.-Martineau  (SLN),5253
316468,5013845,H1G 2S9,611.02,boulevard Henri-Bourassa Est  (ANJ+MTE+MTL+MTN),5488
316843,2085135,H1G 3B4,611.01,rue Louis-Francoeur  (MTN),5398
316965,2072079,H1H 3N4,612.0,avenue Armand-Lavergne  (MTN),10374
317052,5104072,H1H 5W3,616.0,avenue Armand-Lavergne  (MTN),11191
317090,2071582,H1H 3T2,612.0,avenue Garon  (MTN),10595
317208,2071196,H1H 1X6,612.0,avenue Hébert  (MTN),10835
317295,2085139,H1G 3B4,611.01,rue Louis-Francoeur  (MTN),5406
317468,2071846,H1H 3R5,612.0,avenue Pelletier  (MTN),10644
317776,2083583,H1H 2H3,612.0,rue d' Amiens  (MTN),4452
318167,2073312,H1H 3H2,616.0,avenue Éthier  (MTN),11469
318298,2075718,H1G 5M6,617.02,avenue Lamoureux  (MTN),11611
318349,5151133,H1R 0A3,604.05,rue J.-B.-Martineau  (SLN),5177
318943,2082074,H1H 1M5,618.0,boulevard Henri-Bourassa Est  (ANJ+MTE+MTL+MTN),4809
319046,2078156,H1G 4W6,617.01,avenue Ovila-Boucher  (MTN),11557
319675,5151132,H1R 0A3,604.05,rue J.-B.-Martineau  (SLN),5175
319714,2071545,H1H 3S8,612.0,avenue Garon  (MTN),10381
319749,2078469,H1G 4S6,611.01,avenue Jean-Meunier  (MTN),11002
319846,2074518,H1G 5W2,617.02,avenue Pigeon  (MTN),11663
320007,2073655,H1H 3E8,618.0,avenue Bellevois  (MTN),11656
320023,5166640,H1R 0A5,604.05,rue J.-B.-Martineau  (SLN),5309
320317,2083350,H1H 2N8,612.0,rue Forest  (MTN),4322
320416,2072604,H1H 3M5,616.0,avenue Balzac  (MTN),11321
320474,5089718,H1H 1P8,616.0,avenue Armand-Lavergne  (MTN),11271
320521,2072078,H1H 3N4,612.0,avenue Armand-Lavergne  (MTN),10370
320572,2071939,H1H 3R9,616.0,avenue Pelletier  (MTN),11055
320724,2084630,H1G 2H5,617.02,rue des Ardennes  (MTN),4951
320838,2078325,H1G 4T7,617.01,boulevard Sainte-Colette  (MTN),11534
320897,2083733,H1H 1X8,616.0,rue de Castille  (MTN),4257
320957,2083990,H1H 1T4,616.0,rue de Charleroi  (MTN),4349
321172,2082131,H1G 2S9,611.02,boulevard Henri-Bourassa Est  (ANJ+MTE+MTL+MTN),5340
321562,2071378,H1H 3V8,612.0,avenue de l' Hôtel-de-Ville  (MTN),10754
321596,2085745,H1G 2M7,617.01,rue des Perce-Neige  (MTN),5599
322253,2074533,H1G 5W4,618.0,avenue Pigeon  (MTN),11740
322449,2084254,H1G 3A7,611.01,rue de Charleroi  (MTN),5568
322450,2085723,H1G 4T5,617.01,rue des Perce-Neige  (MTN),5572
322606,2147133,H1G 5G2,617.02,avenue Brunet  (MTN),11645
322719,2085182,H1G 2W9,611.02,rue Jules-Fournier  (MTN),5343
322748,2085184,H1G 2W9,611.02,rue Jules-Fournier  (MTN),5357
322862,5151150,H1R 0A3,604.05,rue J.-B.-Martineau  (SLN),5205
322959,2077662,H1G 4Y7,617.01,avenue Salk  (MTN),11605
322972,2074038,H1H 1N6,618.0,avenue L'Archevêque  (MTN),11700
323073,2083731,H1H 1X8,616.0,rue de Castille  (MTN),4253
323081,2071913,H1H 3R9,616.0,avenue Pelletier  (MTN),10955
323127,2075334,H1G 5P6,617.02,boulevard Sainte-Gertrude  (MTN),11629
323153,5143513,H1R 0A1,604.05,rue J.-B.-Martineau  (SLN),5095
323154,2071351,H1H 3V5,612.0,avenue de l' Hôtel-de-Ville  (MTN),10387
323156,2074019,H1H 1M6,616.0,avenue L'Archevêque  (MTN),11566
323628,2078473,H1G 4S6,611.01,avenue Jean-Meunier  (MTN),11006
324257,5107263,H1R 3Z7,604.05,rue du Saguenay  (SLN),9409
324345,2083558,H1H 2G7,612.0,rue d' Amiens  (MTN),4336
324447,2085280,H1G 2B7,617.02,rue de la Gare  (MTN),5056
324650,2078517,H1G 4T2,611.02,avenue Jean-Meunier  (MTN),11256
324702,2073649,H1H 3E6,616.0,avenue Bellevois  (MTN),11531
324719,2083576,H1H 2G9,612.0,rue d' Amiens  (MTN),4427
324954,2075729,H1G 5M6,617.02,avenue Lamoureux  (MTN),11641
325314,2083566,H1H 2G8,612.0,rue d' Amiens  (MTN),4343
325559,5153256,H1R 0A4,604.05,rue J.-B.-Martineau  (SLN),5247
325742,5078221,H1R 3Z6,604.05,rue Philias-Gagnon  (SLN),5230
326941,2074011,H1H 3B3,616.0,avenue L'Archevêque  (MTN),11550
327463,2078495,H1G 4T1,611.02,avenue Jean-Meunier  (MTN),11223
328009,2085327,H1G 2C4,617.02,rue de la Gare  (MTN),5241
328365,2082079,H1H 1M6,616.0,boulevard Henri-Bourassa Est  (ANJ+MTE+MTL+MTN),4840
328473,2074032,H1H 3B4,618.0,avenue L'Archevêque  (MTN),11646
328576,2084534,H1G 2Y2,611.02,rue d' Amos  (MTN),5528
328944,2078307,H1G 4V9,611.02,avenue Omer-Héroux  (MTN),11276
329271,2075353,H1G 2H5,617.02,boulevard Sainte-Gertrude  (MTN),11776
329339,2075987,H1G 5L1,617.02,avenue Georges-Pichet  (MTN),11655
329385,2078128,H1G 4W9,611.02,avenue Jules-Dorion  (MTN),11285
329418,2084422,H1H 1P9,616.0,rue d' Amos  (MTN),4445
329419,2084554,H1H 1N7,616.0,rue de Bayonne  (MTN),4688
329675,2071947,H1H 1S3,616.0,avenue Pelletier  (MTN),11139
329691,2074015,H1H 3B2,616.0,avenue L'Archevêque  (MTN),11559
329770,2078526,H1G 4T2,611.02,avenue Jean-Meunier  (MTN),11274
329790,2071552,H1H 2N8,612.0,avenue Garon  (MTN),10403
330249,2071597,H1H 3T1,612.0,avenue Garon  (MTN),10656
330460,2081373,H1G 3H5,611.01,boulevard Industriel  (MTN),5357
330462,2082158,H1G 2S9,611.02,boulevard Henri-Bourassa Est  (ANJ+MTE+MTL+MTN),5494
330500,5089816,H1H 5W3,616.0,avenue Armand-Lavergne  (MTN),11121
330733,5104096,H1H 5W3,616.0,avenue Armand-Lavergne  (MTN),11223
332240,2071574,H1H 3T2,612.0,avenue Garon  (MTN),10565
332242,2074053,H1H 3B7,618.0,avenue L'Archevêque  (MTN),11737
332713,2076309,H1G 5J5,617.02,avenue Racette  (MTN),11592
332724,2085109,H1G 3B4,611.01,rue Louis-Francoeur  (MTN),5362
332931,2166403,H1R 1X4,604.04,boulevard des Grandes-Prairies  (MTL+SLN),4875
332943,2075345,H1G 5P6,617.02,boulevard Sainte-Gertrude  (MTN),11649
332945,2076358,H1G 5J5,617.02,avenue Racette  (MTN),11754
332946,2078501,H1G 4T1,611.02,avenue Jean-Meunier  (MTN),11235
333234,2071929,H1H 3R8,616.0,avenue Pelletier  (MTN),11022
333294,2084379,H1H 1R8,616.0,rue Joubert  (MTN),4340
333401,2072606,H1H 3M4,616.0,avenue Balzac  (MTN),11324
333419,2084528,H1G 2X9,611.02,rue d' Amos  (MTN),5403
333747,2071838,H1H 3R4,612.0,avenue Pelletier  (MTN),10601
333789,2073653,H1H 3E8,618.0,avenue Bellevois  (MTN),11646
334086,5143484,H1R 0A1,604.05,rue J.-B.-Martineau  (SLN),5065
334425,5106473,H1G 2T1,617.01,boulevard Henri-Bourassa Est  (ANJ+MTE+MTL+MTN),5375
335430,2076325,H1G 5J5,617.02,avenue Racette  (MTN),11640
335430,2076325,H1G 5J5,617.02,avenue Racette  (MTN),11640
335431,2076325,H1G 5J5,617.02,avenue Racette  (MTN),11640
335431,2076325,H1G 5J5,617.02,avenue Racette  (MTN),11640
337180,2077048,H1G 5C1,617.02,avenue Alfred  (MTN),11676
337180,2077048,H1G 5C1,617.02,avenue Alfred  (MTN),11676
337181,2077048,H1G 5C1,617.02,avenue Alfred  (MTN),11676
337181,2077048,H1G 5C1,617.02,avenue Alfred  (MTN),11676
337722,2077053,H1G 5C1,617.02,avenue Alfred  (MTN),11700
337722,2077053,H1G 5C1,617.02,avenue Alfred  (MTN),11700
337723,2077053,H1G 5C1,617.02,avenue Alfred  (MTN),11700
337723,2077053,H1G 5C1,617.02,avenue Alfred  (MTN),11700
337861,2083927,H1G 3E5,611.01,rue de Castille  (MTN),5530
337861,2083927,H1G 3E5,611.01,rue de Castille  (MTN),5530
337862,2083927,H1G 3E5,611.01,rue de Castille  (MTN),5530
337862,2083927,H1G 3E5,611.01,rue de Castille  (MTN),5530
338057,5264583,H1R 3W9,604.04,rue J.-B.-Martineau  (SLN),4525
338045,5264584,H1R 3W9,604.04,rue J.-B.-Martineau  (SLN),4529
338045,5264584,H1R 3W9,604.04,rue J.-B.-Martineau  (SLN),4529
338046,5264584,H1R 3W9,604.04,rue J.-B.-Martineau  (SLN),4529
338046,5264584,H1R 3W9,604.04,rue J.-B.-Martineau  (SLN),4529
338176,2075991,H1G 5J5,617.02,avenue Georges-Pichet  (MTN),11675
338176,2075991,H1G 5J5,617.02,avenue Georges-Pichet  (MTN),11675
338177,2075991,H1G 5L1,617.02,avenue Georges-Pichet  (MTN),11675
338177,2075991,H1G 5L1,617.02,avenue Georges-Pichet  (MTN),11675
338400,5264585,H1R 3W9,604.04,rue J.-B.-Martineau  (SLN),4533
261,2086521,H1G 1R3,610.03,rue Arthur-Chevrier  (MTN),5972
621,2021739,H1Z 3L1,261.0,13e Avenue  (MTL),8943
663,5264445,H1H 5R9,613.0,avenue de Cobourg  (MTN),9992
238,5123964,H1H 1J8,615.0,boulevard Henri-Bourassa Est  (ANJ+MTE+MTL+MTN),3700
859,2097106,H1P 3H1,605.04,boulevard des Grandes-Prairies  (MTL+SLN),6140
1427,2085033,H1G 1L4,610.07,boulevard Léger  (MTN),6390
1086,2073372,H1H 3H7,618.0,avenue Éthier  (MTN),12005
1346,2023373,H1Z 1N8,262.0,10e Avenue  (MTL),9044
1460,2088068,H1G 6H2,610.01,rue Marie-Victorin  (MTL+MTN),6714
1546,2089404,H1G 4G5,610.01,avenue Massé  (MTN),11001
1604,2082365,H1H 1A8,619.0,boulevard Gouin Est  (MTL+MTN),3248
1722,2089121,H1G 3S1,610.05,avenue Lapierre  (MTN),11975
1745,2095803,H1P 1B9,605.04,rue Le Normand  (SLN),6040
1763,2080839,H1G 2L2,610.01,rue de Normandie  (MTN),6445
447,5207413,H1Z 3G4,262.0,boulevard Saint-Michel  (MTL+MTN),8960
1355,2085401,H1G 1H6,617.02,rue de Séville  (MTN),5100
1356,2088203,H1G 2G4,610.06,rue de Beaucourt  (MTN),6492
1587,2086525,H1G 1R3,610.03,rue Arthur-Chevrier  (MTN),5982
1940,2079353,H1G 4J4,611.01,boulevard Lacordaire  (MTN+SLN),11000
2160,2095521,H1R 2B9,604.01,rue Grandbois  (SLN),9110
1943,2070701,H1H 4J5,619.0,avenue de London  (MTN),11430
1960,2069142,H1H 4Z8,614.0,avenue de Belleville  (MTN),10746
1964,2087318,H1G 1T5,610.05,rue Pascal  (MTN),6401
2277,5165561,H1H 3W2,616.0,avenue de l' Hôtel-de-Ville  (MTN),11428
2316,2069458,H1H 2L2,613.0,avenue de Cobourg  (MTN),10521
2636,2022464,H1Z 3J8,260.0,12e Avenue  (MTL),9262
2699,2089289,H1R 1R9,603.02,rue de Compiègne  (SLN),4407
2880,2070307,H1H 4N1,619.0,avenue Plaza  (MTN),11386
2940,2081265,H1G 3M8,610.04,boulevard Langelier  (MTL+MTN+SLN),12370
3233,2081137,H1G 3L5,610.01,boulevard Langelier  (MTL+MTN+SLN),11458
3298,2017824,H1Z 4E2,259.0,25e Avenue  (MTL),9304
2839,2087202,H1G 1T8,610.03,rue Pascal  (MTN),5820
3143,2095974,H1P 2Y3,605.04,rue de Belmont  (SLN),9169
3172,2023318,H1Z,262.0,10e Avenue  (MTL),9173
3524,2081714,H1H 2B3,615.0,rue Monselet  (MTN),3727
3527,2086662,H1G 1P6,617.01,rue Arthur-Chevrier  (MTN),12235
3561,2079181,H1G 4N1,617.01,avenue des Violettes  (MTN),11647
3562,2024868,H1Z 2T9,262.0,6e Avenue  (MTL),9103
3713,2071078,H1H 3Y4,616.0,avenue Saint-Julien  (MTN),10925
3730,2145116,H1P 3L2,605.03,boulevard Langelier  (MTL+MTN+SLN),8995
3765,2067980,H1H 5H3,613.0,boulevard Saint-Michel  (MTL+MTN),10352
3888,2079908,H1G 4G2,610.03,avenue Hector-Lamarre  (MTN),12704
3997,2078366,H1G 4V2,617.01,boulevard Sainte-Colette  (MTN),11961
4155,2092607,H1R 1N2,604.03,rue Rimbaud  (SLN),5152
3475,2088805,H1R 2Z2,603.02,boulevard Provencher  (MTL+SLN),8422
3673,2078986,H1G 4P3,617.01,rue des Narcisses  (MTN),11547
3694,2070202,H1H 4L9,613.0,avenue Plaza  (MTN),10408
3827,2094886,H1R 1G2,604.05,rue Ragueneau  (SLN),5136
3956,5169549,H1H 5G7,613.0,boulevard Saint-Michel  (MTL+MTN),9945
4116,2081100,H1G 5Z6,610.04,avenue Monty  (MTN),12348
4291,3023543,H1Z 1B7,263.0,avenue Charland  (MTL),2362
4205,2096978,H1R 3N4,604.02,boulevard des Grandes-Prairies  (MTL+SLN),4442
4225,2093650,H1P 2P4,605.02,rue de Coulanges  (SLN),8915
4327,3114426,H2B 2W6,275.0,rue Sackville  (MTL),10362
4381,2082262,H1G 2V5,610.01,boulevard Henri-Bourassa Est  (ANJ+MTE+MTL+MTN),6505
4598,2095650,H1P 2L8,605.04,rue Périnault  (SLN),9185
4600,2093071,H1R 2B2,605.02,boulevard Lacordaire  (MTN+SLN),8825
4604,2026563,H1Z 1H2,260.0,rue Bressani  (MTL),3525
4631,2079996,H1G 4C2,610.02,avenue Désy  (MTN),11622
4508,2071511,H1H 5R7,612.0,avenue Garon  (MTN),99999
4723,2077883,H1G 4X1,617.01,avenue Albert-Duquesne  (MTN),5571
4748,5156094,H1H 0A1,619.0,boulevard Gouin Est  (MTL+MTN),3581
4755,5226296,H1H 0A8,612.0,boulevard Pie-IX  (MTL+MTN+SLN),10011
4966,2021690,H1Z 3K9,257.0,13e Avenue  (MTL),8829
5966,2024703,H1Z 2V7,262.0,7e Avenue  (MTL),9152
5803,2068639,H1H 5C8,619.0,avenue Leblanc  (MTN),11085
5554,2069248,H1H 4Z4,613.0,avenue du Parc-Georges  (MTN),10166
6353,2092168,H1R 3S8,604.03,boulevard Provencher  (MTL+SLN),8829
6160,2020983,H1Z 3N7,257.0,15e Avenue  (MTL),8626
6131,2087019,H1G 2G9,610.02,rue Lauzon  (MTN),5813
6760,2089536,H1G 6L3,610.07,avenue Chartrand  (MTN),6357
6498,2094098,H1P 2E5,605.03,rue d' Arras  (SLN),8909
6916,2019801,H1Z 1L1,259.0,49e Rue  (MTL),4232
6529,5207682,H1R 0B5,604.05,rue Antonino-Spada  (SLN),5105
6873,2070135,H1H 4P7,619.0,avenue de Rome  (MTN),11344
7197,3023871,H2B 1B8,274.0,rue Sauvé Est  (MTL),2475
7096,2021789,H1Z 3L4,261.0,13e Avenue  (MTL),9121
7255,2081070,H1G 5Z2,610.05,avenue Monty  (MTN),11951
7032,2070453,H1H 4K9,615.0,avenue de Paris  (MTN),10947
7723,2069359,H1H 4Y8,614.0,avenue du Parc-Georges  (MTN),11013
7813,2070906,H1H 4C3,615.0,avenue Gariépy  (MTN),10728
7921,2070495,H1H 4L3,619.0,avenue de Paris  (MTN),11370
8035,2070192,H1H 2T2,613.0,avenue Plaza  (MTN),10382
8036,2087945,H1G 2J2,610.06,rue Marie-Victorin  (MTL+MTN),6313
8048,3051183,H2B 1R2,275.0,rue Prieur Est  (MTL+MTN),2762
8311,2096424,H1R 1E5,604.05,rue François-Ier  (SLN),5016
8314,2085007,H1G 3P6,610.07,boulevard Léger  (MTN),6295
8315,2085757,H1G 2M6,617.01,rue des Perce-Neige  (MTN),5606
8466,2085972,H1G 1Z7,617.01,rue des Tulipes  (MTN),5591
8751,2080715,H1G 3R8,610.01,avenue Auger  (MTN),11453
8790,2021503,H1Z 3M5,257.0,14e Avenue  (MTL),8668
8900,3105771,H1Z 4K5,263.0,rue Champdoré  (MTL),2497
9047,2080558,H1G 5X8,610.06,boulevard Rolland  (MTN),11815
9264,2069542,H1H 4W5,613.0,avenue des Laurentides  (MTN),9958
9318,5222316,H1G 1Z3,610.05,boulevard Maurice-Duplessis  (MTL+MTN),6501
7702,2081237,H1G 3M6,610.05,boulevard Langelier  (MTL+MTN+SLN),12254
7708,2084335,H1H 5V3,619.0,rue Beaudin  (MTN),4032
8009,2017758,H1Z 1L5,259.0,25e Avenue  (MTL),9215
8518,2070615,H1H 4J2,615.0,avenue de London  (MTN),10829
8519,2070544,H1H 4H3,613.0,avenue de London  (MTN),10204
8708,2094693,H1R 3J4,604.04,rue Maritain  (SLN),8949
8725,2081132,H1G 3L6,610.01,boulevard Langelier  (MTL+MTN+SLN),11441
8781,2022758,H1Z 3G7,260.0,boulevard Saint-Michel  (MTL+MTN),9289
8821,2086432,H1G 1P7,617.01,rue Arthur-Chevrier  (MTN),5613
8935,3083019,H2B 3C4,275.0,avenue Larose  (MTL),10673
8937,2075771,H1G 5N2,617.02,avenue Lamoureux  (MTN),11992
8959,2071279,H1H 1C9,618.0,avenue Hébert  (MTN),11700
8977,2095392,H1R 2C3,604.01,rue Deschambault  (SLN),8965
9192,2017860,H1Z 4A2,259.0,25e Avenue  (MTL),9232
9507,2080519,H1G 3V4,610.01,boulevard Rolland  (MTN),11571
9566,2081324,H1G 3K7,610.05,boulevard Albert-Hudon  (MTN),12020
9755,2022474,H1Z 4H1,260.0,12e Avenue  (MTL),9232
10208,2084949,H1G 1G2,610.03,boulevard Léger  (MTN),6131
10530,2024611,H1Z 2V4,256.0,7e Avenue  (MTL),8865
10708,2019205,H1Z 1V4,259.0,40e Rue  (MTL),4160
10818,5231107,H1H 0B7,613.0,avenue du Parc-Georges  (MTN),9990
10938,2077815,H1G 4Z5,617.01,avenue Salk  (MTN),12333
10940,2068871,H1H 5B7,614.0,avenue Lausanne  (MTN),10848
11184,2087993,H1G 2J2,610.06,rue Marie-Victorin  (MTL+MTN),6405
11237,2022438,H1Z 3K1,260.0,12e Avenue  (MTL),9352
11561,2022410,H1Z 3J9,260.0,12e Avenue  (MTL),9261
11650,2070893,H1H 4C1,615.0,avenue Gariépy  (MTN),10618
11670,2091854,H1R 3R5,604.03,boulevard Robert  (SLN),4635
11839,2079783,H1G 4H4,610.02,avenue Bossuet  (MTN),11802
11946,2092702,H1R 1K9,604.03,rue D'Allet  (SLN),5234
12317,2026557,H1Z 1H2,260.0,rue Bressani  (MTL),3507
12649,2086316,H1G 1W2,617.01,rue des Roses  (MTN),5626
12923,2081515,H1H 2T2,613.0,rue Fleury Est  (MTL+MTN),3783
9652,2088879,H1G 6B4,610.04,avenue Allard  (MTN),12176
10009,3016571,H2B 2Z2,275.0,avenue Larose  (MTL),10370
10348,2024347,H1Z 2W9,262.0,8e Avenue  (MTL),9023
10478,2080990,H1G 3R4,610.05,avenue Matte  (MTN),12001
10605,2083051,H1G 5X2,610.03,boulevard Gouin Est  (MTL+MTN),6175
10617,5064697,H1P 3N4,605.03,boulevard Couture  (SLN),6600
10775,2086142,H1G 1Y2,610.03,boulevard Maurice-Duplessis  (MTL+MTN),5827
11134,2095846,H1P 2K3,605.04,rue Rochette  (SLN),9065
11235,2024748,H1Z 2T4,256.0,7e Avenue  (MTL),8924
11395,2070702,H1H 4J6,619.0,avenue de London  (MTN),11447
11702,2081180,H1G 3L9,610.06,boulevard Langelier  (MTL+MTN+SLN),11715
12172,5128930,H1P 3N4,605.03,boulevard Couture  (SLN),6650
12352,2069985,H1H 4S3,619.0,avenue de Bruxelles  (MTN),11401
12673,2094862,H1R 2P6,604.05,rue de Lambaréné  (SLN),5046
12723,2069848,H1H 4P9,613.0,avenue de Bruxelles  (MTN),10000
13201,2020503,H1Z 1K5,261.0,16e Avenue  (MTL),9196
13244,2074063,H1H 3B6,618.0,avenue L'Archevêque  (MTN),11754
13354,2074995,H1G 1J7,617.02,avenue Hénault  (MTN),11937
13366,2082354,H1H 1A6,619.0,boulevard Gouin Est  (MTL+MTN),3226
13789,2087035,H1G 4B9,610.02,rue Lauzon  (MTN),5836
14131,2081185,H1G 3M1,610.06,boulevard Langelier  (MTL+MTN+SLN),11730
14472,2081310,H1G 3J6,610.01,boulevard Albert-Hudon  (MTN),11450
14497,2022885,H1Z 3G2,256.0,boulevard Saint-Michel  (MTL+MTN),8788
14624,2021239,H1Z 3N1,261.0,14e Avenue  (MTL),9119
13690,2095309,H1R 2H1,604.01,rue de Rochdale  (SLN),9065
13908,2023903,H1Z 1N7,262.0,9e Avenue  (MTL),9082
14073,2087820,H1G 1G2,610.03,rue Houde  (MTN),6170
14230,2023262,H1Z 1N8,262.0,10e Avenue  (MTL),9025
14371,2089674,H1R 0E6,603.03,boulevard Viau  (SLN),8574
14524,2087789,H1G 1G2,610.03,rue Houde  (MTN),6028
14813,2070510,H1H 4L4,619.0,avenue de Paris  (MTN),11491
14847,3016969,H2B 2W5,274.0,rue Sackville  (MTL),9757
15343,2022013,H1Z 3M5,257.0,13e Avenue  (MTL),8676
15042,2024697,H1Z 2V7,262.0,7e Avenue  (MTL),9170
15256,2077221,H1G 5C9,617.02,avenue Alfred  (MTN),12366
14932,2024274,H1Z 4G6,256.0,8e Avenue  (MTL),8833
15177,2068643,H1H 5C8,619.0,avenue Leblanc  (MTN),11113
15406,2071234,H1H 3X4,616.0,avenue Hébert  (MTN),11212
15575,2093109,H1R 2A7,604.01,boulevard Lacordaire  (MTN+SLN),8560
15616,2020981,H1Z 3N7,257.0,15e Avenue  (MTL),8630
15705,2075015,H1G 5T4,617.02,avenue Hénault  (MTN),11991
15715,2079025,H1G 4P3,617.01,rue des Narcisses  (MTN),11569
15731,2070965,H1H 3Z3,612.0,boulevard Pie-IX  (MTL+MTN+SLN),99999
15594,2081356,H1H 4P9,613.0,boulevard Industriel  (MTN),3685
15886,2094177,H1P 2X2,605.03,rue Lajemmerais  (SLN),6189
15811,2017746,H1Z 1M1,259.0,25e Avenue  (MTL),9183
15812,2019847,H1Z 1K9,259.0,49e Rue  (MTL),4171
15835,2073020,H1H 3H9,618.0,avenue Henrietta  (MTN),11924
16113,2021158,H1Z 1V3,261.0,14e Avenue  (MTL),8899
16170,2018826,H1Z 3T8,258.0,boulevard Pie-IX  (MTL+MTN+SLN),8421
16185,2069493,H1H 4X4,614.0,avenue de Cobourg  (MTN),10838
16188,2018231,H1Z 4A1,259.0,24e Avenue  (MTL),9107
16195,2092937,H1R 1L8,604.01,rue de Francheville  (SLN),5355
16159,2069859,H1H 4R2,613.0,avenue de Bruxelles  (MTN),10162
16522,2023942,H1Z 3A4,262.0,9e Avenue  (MTL),8964
16393,3016667,H1Z 2Y6,263.0,avenue Vianney  (MTL),9449
16461,2069354,H1H 4Y7,614.0,avenue du Parc-Georges  (MTN),10978
16825,2084375,H1H 3T5,616.0,rue Joubert  (MTN),4334
16659,2096466,H1R 3B8,604.05,rue Larin  (SLN),9189
17307,2080692,H1G 3S5,610.01,avenue Valade  (MTN),11505
17183,2070919,H1H 4C5,615.0,avenue Gariépy  (MTN),10896
17389,2069481,H1H 4X2,614.0,avenue de Cobourg  (MTN),10736
17628,2023194,H1Z 3C1,256.0,10e Avenue  (MTL),8777
18185,2069382,H1H 4W5,613.0,avenue de Cobourg  (MTN),10001
17733,2069108,H1H 4Z8,614.0,avenue de Belleville  (MTN),10626
18090,2092888,H1R 2H3,604.01,rue Marjolaine  (SLN),8630
17667,2087314,H1G 1T5,610.05,rue Pascal  (MTN),6391
18159,2023197,H1Z 3C1,256.0,10e Avenue  (MTL),8783
19086,2095931,H1P 2H7,605.04,rue Chenet  (SLN),8996
18577,5234928,H1H 3T7,616.0,avenue Garon  (MTN),11457
19036,2092757,H1R 1N9,604.01,rue Marquis  (SLN),5445
18373,2018140,H1Z 3Z4,258.0,24e Avenue  (MTL),8441
18725,3016371,H2B 3A5,275.0,rue J.-J.-Gagnier  (MTL),10714
19091,2086380,H1G 1W1,617.01,rue des Pensées  (MTN),5613
19562,2096802,H1R 2C8,604.01,rue du Poitou  (SLN),9315
20209,2095498,H1P 2P5,605.04,rue de Louisiane  (SLN),9132
20479,2020968,H1Z 3N7,257.0,15e Avenue  (MTL),8654
20325,2020788,H1Z 1G6,260.0,15e Avenue  (MTL),9316
21158,2068192,H1H 5G2,619.0,avenue Mackay  (MTN),11028
21388,2069779,H1H 4T4,614.0,boulevard Saint-Vital  (MTN),10806
21654,2080222,H1G 4B2,610.03,avenue Laurier  (MTN),12000
22043,2094472,H1R 3M4,604.02,rue Copernic  (SLN),9146
22388,3016395,H2B 1R4,275.0,rue J.-J.-Gagnier  (MTL),10452
20261,2092082,H1R 3C3,604.02,rue De Roquebrune  (SLN),4469
20980,2092930,H1R 1M3,604.01,rue Glandelet  (SLN),5380
21214,2070118,H1H 4P5,615.0,avenue de Rome  (MTN),11135
21564,2022430,H1Z 3K1,260.0,12e Avenue  (MTL),9368
22214,2095473,H1P 2P7,605.04,rue de Louisiane  (SLN),9067
23004,2020975,H1Z 3N7,257.0,15e Avenue  (MTL),8642
23006,2025365,H1Z 1N1,262.0,2e Avenue  (MTL),9002
23461,2025023,H1Z 2S5,262.0,6e Avenue  (MTL),8934
23805,2079551,H1G 4L3,610.03,boulevard Lacordaire  (MTN+SLN),12099
23854,2089011,H1G 6E9,610.07,avenue Allard  (MTN),12733
24025,2071217,H1H 3X2,616.0,avenue Hébert  (MTN),11018
23959,2025586,H1Z 2R5,263.0,rue D'Iberville  (MTL),9293
23963,2018569,H1Z 3Y3,258.0,23e Avenue  (MTL),8611
24095,2023779,H1Z 3A5,262.0,9e Avenue  (MTL),8989
24104,2025244,H1Z 2T1,263.0,2e Avenue  (MTL),9334
24167,2021036,H1Z 1Y4,257.0,14e Avenue  (MTL),8567
24207,2021895,H1Z 3L5,261.0,13e Avenue  (MTL),9142
24280,2026351,H1Z 3K1,260.0,rue Champdoré  (MTL),3341
24284,2018361,H1Z 3Z7,258.0,24e Avenue  (MTL),8780
24285,2025031,H1Z 2T5,256.0,6e Avenue  (MTL),8898
24339,5207793,H1R 0B4,604.05,rue Michel-David  (SLN),5059
24342,2084936,H1G 1M1,610.03,boulevard Léger  (MTN),5980
24344,2023432,H1Z 3C2,256.0,10e Avenue  (MTL),8876
24499,2096205,H1R 1E2,604.01,boulevard Couture  (SLN),5545
24637,2079402,H1G 4K3,610.02,boulevard Lacordaire  (MTN+SLN),11531
24641,2022917,H1Z 3E9,256.0,boulevard Saint-Michel  (MTL+MTN),8674
24859,2080922,H1G 2E7,610.06,avenue Matte  (MTN),6329
25034,2094986,H1R 2V3,604.03,boulevard Viau  (SLN),8940
